gene	GSM1495249	GSM1495251	GSM1495253	GSM1495250	GSM1495252
608	-0.46	-0.61	-0.31	-0.46	-0.56
610	1.56	1.71	0.75	1.53	0.99
611	-0.14	-0.15	-0.11	-0.33	-0.13
613	1.82	1.85	1.91	1.95	2.24
616	-0.56	-1.21	-1.19	-1.17	-1.18
617	0.34	0.39	0.54	0.43	0.65
622	0.83	0.95	0.33	1.08	0.53
623	-0.24	-0.25	-0.33	-0.26	-1.18
624	0.09	0.04	-0.07	0.01	-0.23
627	0.44	0.94	0.13	0.41	0.01
629	0.4	0.08	-0.02	0.06	-0.07
631	-0.03	0.06	-0.35	0.07	-1.18
632	-0.21	-0.2	-0.1	-0.12	-0.18
633	1.17	1.25	0.35	0.73	1.04
634	-0.24	-0.27	-0.24	-0.26	-0.26
635	-0.16	-0.15	-0.4	-0.08	-0.2
636	0.84	0.9	0.65	0.78	0.68
637	0.67	0.7	1.27	0.73	1.7
638	-0.46	-0.37	-0.44	-0.4	-0.41
639	-0.06	-0.01	0.28	0.01	0.17
640	-1.17	-0.37	-0.28	-0.4	0.25
641	0.13	0.16	0.24	0.07	0.28
642	0.59	0.58	0.76	0.55	1
643	-0.06	-0.02	0.15	0.04	-0.27
644	0.53	0.64	0.73	0.52	0.95
645	0.53	0.56	0.31	0.44	0.09
646	-1.17	-1.21	-0.49	-0.55	-1.18
648	1.25	1.19	1.43	1.22	1.45
649	0.36	0.38	0.82	0.33	0.6
650	0.01	0	1.19	0.02	1.81
651	-0.23	-0.24	-0.4	-0.26	-0.37
652	-0.07	-0.13	0.2	-0.23	0.19
653	-0.12	-0.33	-0.4	-0.46	-0.56
654	0.06	0.04	-0.01	0.02	0.71
655	1.01	1.07	1.18	0.94	1.85
656	0.22	0.17	0.6	0.15	-0.01
657	0.64	0.62	1.26	0.58	1.31
658	0.52	0.42	1.04	0.45	0.5
659	1.88	1.81	1.77	1.85	1.84
660	-0.27	-0.28	-0.4	-0.27	-0.37
661	0.38	0.44	0.78	0.38	0.8
662	0.12	0.21	0.24	0.2	0.34
663	0.77	0.64	1.06	0.69	0.97
664	1.8	1.92	1.26	1.7	1.61
665	1.84	1.75	2.04	1.91	2.13
666	1.12	1.03	0.24	1.28	0.52
667	2.57	2.35	2.8	2.58	2.75
668	-0.31	-0.39	-0.4	-0.27	-0.21
669	0.57	0.56	0.8	0.5	0.66
670	0.36	0.46	0.46	0.39	0.66
671	-0.56	-0.39	-0.28	-0.46	-0.32
672	0.14	0.12	0.25	0.07	0.46
673	1.17	1.17	1.06	1.25	0.75
675	-0.1	-0.11	0.07	-0.15	0.22
676	-0.46	-0.42	-0.37	-0.33	-0.35
677	1.49	1.14	2.19	0.96	1.13
678	1.26	0.89	1.85	0.76	1.21
680	-1.17	-0.39	-1.19	-1.17	-0.41
682	2.58	2.63	2.29	2.47	2.29
683	-0.13	-0.17	-0.11	-0.12	-0.02
684	0.68	0.45	0.36	0.33	0.17
685	-0.16	-0.21	0.05	-0.11	0.13
686	0.19	0.17	0.3	0.25	0.33
687	1.37	1.67	1.76	1.54	2.23
688	0.04	0.02	-0.23	-0.02	-0.13
689	1.77	1.68	1.9	1.62	2.23
690	-1.17	-1.21	-1.19	-1.17	-1.18
694	0.8	0.82	1.32	0.68	1.82
695	0.11	0.02	0.28	-0.01	0.1
696	-0.56	-0.46	-0.49	-0.55	-1.18
699	-0.23	-0.11	0.17	-0.4	0.33
701	-0.09	-0.11	0.18	-0.2	0.36
705	0.2	0.22	0.33	0.21	0.47
706	0.35	0.31	0.62	0.29	0.44
708	1.02	1.17	1.14	1.03	1.37
710	1.09	0.79	0.24	0.71	0.32
712	1.06	0.89	1.17	0.6	0.63
713	1.39	1.21	1.59	0.79	0.96
714	1.35	1.13	1.64	0.78	0.94
715	1.06	0.84	0.54	0.44	0.65
716	1	0.69	0.69	0.54	0.75
717	0.33	0.17	0.17	0.05	0.07
718	2.42	2.08	2.63	1.77	1.46
719	0.42	0.18	0.66	0.14	0.19
720	1.65	1.37	2.49	0.48	1.28
721	1.09	1.32	2.1	0.12	0.51
722	-1.17	-1.21	-0.44	-0.36	-0.56
724	-1.17	-1.21	-1.19	-1.17	-1.18
725	-0.05	-0.07	-0.02	-0.11	-0.05
726	0.82	0.86	0.82	0.86	1.02
727	0.11	0.03	0.55	0.16	0.56
728	0.18	0	0.64	-0.16	-0.04
729	-0.37	-0.35	-0.44	-0.55	-1.18
730	0.39	0.18	-0.11	-0.03	-0.16
731	-1.17	-1.21	-1.19	-1.17	-1.18
732	-1.17	-1.21	-0.58	-1.17	-1.18
733	-0.26	-0.2	-0.24	-0.25	-0.27
734	0.83	0.57	1.52	0.73	1.27
735	-1.17	-1.21	-1.19	-1.17	-0.56
738	1.46	1.47	1.53	1.52	1.52
740	0.69	0.73	0.81	0.78	0.79
741	0.1	0.19	0.1	0.1	0.18
744	0.36	0.57	0.69	0.47	0.28
745	2.08	1.74	0.98	2.28	1.27
746	0.55	0.57	0.65	0.65	0.7
747	1.28	1.38	0.67	1.24	1.24
752	1.3	1.42	0.52	1.22	0.2
753	1.5	1.58	1.42	1.49	1.29
754	1.87	1.57	2.58	1.44	2.24
757	1.05	1.05	0.87	1.04	1.01
758	1.32	1.55	-0.01	1.47	-0.07
759	-0.41	-0.46	-0.58	-0.31	-1.18
760	1.49	1.41	0.56	1.41	1.01
761	-0.14	-0.15	-0.17	-0.22	-0.16
762	0.69	0.8	0.09	0.54	0.05
763	0	-0.01	-0.08	-0.07	-0.02
764	-1.17	-1.21	-1.19	-1.17	-1.18
765	-0.24	-0.32	-0.17	-0.29	-0.21
766	0.12	0.31	-0.58	0.18	-1.18
767	0.4	0.4	0.59	0.2	0.35
768	-0.46	-0.21	-0.31	-0.27	-0.05
770	2.68	2.78	0.65	2.56	0.52
771	0.06	0.17	0.39	-0.07	0.94
773	1.28	1.61	1.33	1.52	1.58
774	1.45	1.7	0.29	1.59	-0.19
775	1.41	1.55	0.45	1.16	0.68
776	0.68	0.84	0.71	0.71	0.28
777	1.5	1.44	0.82	1.66	0.53
778	-0.11	-0.08	-0.21	-0.05	-0.27
779	-0.21	-0.08	-0.37	-0.07	-0.41
780	2.05	1.91	2.95	1.92	3.11
781	1.63	1.57	1.53	1.67	0.32
782	1.81	1.82	0.57	1.67	0.62
783	0.86	1.09	0.45	1	0.28
784	1.33	1.39	0.51	1.68	0.32
785	1.35	1.41	0.66	1.55	0.99
786	-0.25	-0.24	-0.07	-0.31	-0.03
788	0.29	0.32	0.29	0.26	0.1
789	-1.17	-0.61	-1.19	-1.17	-1.18
790	0.56	0.58	1.18	0.73	0.87
793	0.49	0.7	-0.02	0.95	0.02
794	0.81	1.02	-0.05	0.88	-0.06
795	-1.17	-1.21	-1.19	-1.17	-1.18
796	-0.46	-1.21	-1.19	-0.55	-1.18
797	-1.17	-0.39	-0.37	-0.33	-0.3
798	-1.17	-1.21	-1.19	-0.55	-1.18
799	-0.26	-0.21	-0.35	-0.24	-0.3
800	1.23	1.07	1.18	1.16	1.49
801	3.44	3.52	2.89	3.5	2.93
802	-1.17	-0.61	-1.19	-1.17	-1.18
804	-1.17	-1.21	-1.19	-1.17	-1.18
805	3.03	3.04	2.68	3.15	2.81
806	-0.27	-0.35	-0.29	-0.25	-0.2
807	-1.17	-0.61	-0.58	-1.17	-1.18
808	3.25	3.35	2.47	3.34	2.25
810	-0.56	-0.25	-1.19	-0.29	-1.18
811	2.23	2.18	2.37	2.05	2.47
813	1.2	1.17	1.45	1.06	1.53
814	1.28	1.45	0.15	1.7	1.36
815	3.17	3.02	0.38	3.31	0.37
816	2.38	2.54	0.5	2.46	1.06
817	1.8	1.71	1.39	1.99	1.41
818	2.2	2.25	1.9	2.08	1.39
819	1.21	1.27	1.08	1.16	1.33
820	-1.17	-0.61	-1.19	-1.17	-1.18
821	2.57	2.52	2.85	2.52	2.89
822	1	0.51	0.46	0.35	0.41
823	1.29	1.33	1.36	1.32	1.24
824	1.46	1.5	2.17	1.46	2.26
825	1.35	1.03	0.61	1.35	0.77
826	2.06	2.12	1.69	2.06	1.46
827	-1.17	-1.21	-0.58	-1.17	-0.41
828	0.44	0.44	0.58	0.46	0.44
829	1.25	1.22	1.07	1.04	0.87
830	1.71	1.76	1.84	1.73	1.79
831	1.26	1.03	0.9	1.13	0.93
832	1.89	1.84	1.98	1.79	1.64
833	1.08	1.22	1.24	1.05	1.33
834	0.12	0.06	0.19	-0.06	0.07
835	0.31	0.28	0.8	0.35	0.53
836	0.49	0.47	0.59	0.39	1.04
837	0.1	0.01	0.07	-0.06	0.04
838	-0.46	-1.21	-0.44	-0.4	-0.37
839	0.02	-0.05	0.03	-0.04	0.1
840	0.3	0.14	0.04	0.1	0.1
841	0.14	0.03	0.1	0.12	0.07
842	0.39	0.44	0.88	0.48	0.94
843	0.09	0.02	0.12	0.07	0.07
844	0.27	0.26	0.36	0.38	0.67
845	-0.09	-0.07	-0.25	-0.12	-0.24
846	-0.56	-0.39	-0.49	-0.46	-1.18
847	0.92	0.88	0.92	0.83	1.33
857	0.4	0.29	0.17	0.37	0.4
858	0.29	0.16	0.07	0.43	0.21
859	-1.17	-0.61	-0.58	-0.4	-1.18
860	-0.02	-0.02	0.1	0.05	-0.05
861	0.23	0.11	0.33	0.04	0.08
862	0.57	0.54	0.52	0.73	0.41
863	0.63	0.61	0.09	0.38	0.04
864	-0.09	-0.26	-0.08	-0.24	-0.01
865	0.62	0.5	0.75	0.5	0.98
866	-1.17	-1.21	-1.19	-1.17	-1.18
867	0.84	0.82	1.34	0.83	1.09
868	0.18	0.16	0.73	0.23	0.54
869	0.19	0.26	0.16	0.15	0.46
871	0.41	0.21	0.37	0.08	0.52
873	1.53	1.52	0.53	1.58	0.66
874	0.17	0.23	0.07	0.03	0.18
875	1.11	1.12	1.03	0.86	2.4
881	-0.16	-0.11	-0.37	-0.29	-0.27
883	0.34	0.35	0.81	0.41	0.84
885	1.65	1.79	-0.06	1.87	-0.23
886	-0.56	-0.61	-1.19	-0.36	-0.56
887	0.73	0.91	-0.31	0.76	-0.29
889	0.74	0.67	1.18	0.83	0.89
890	-0.08	-0.01	0.17	-0.07	0.37
891	0.11	0.15	0.17	0.09	0.48
892	0.73	0.91	0.69	0.8	0.85
894	1.71	1.56	2.41	1.38	1.82
895	-0.56	-0.51	-1.19	-0.55	-1.18
896	1.17	1.25	0.76	1.17	1.22
897	-1.17	-0.61	-0.58	-1.17	-1.18
898	0.05	0.04	0.11	-0.01	0.04
899	0.25	0.2	0.17	0.23	0.25
900	0.81	0.66	0.81	0.68	0.98
901	0.95	0.97	0.99	1.15	0.88
902	0.75	0.79	0.67	0.85	0.78
904	0.61	0.52	0.68	0.64	0.7
905	0.99	0.95	1.19	1.11	1.1
908	1.63	1.58	1.92	1.53	1.9
909	-1.17	-1.21	-1.19	-1.17	-0.56
910	-1.17	-1.21	-1.19	-1.17	-1.18
911	-1.17	-1.21	-0.49	-1.17	-0.46
912	-0.26	-0.35	0	-0.4	-0.2
913	-1.17	-1.21	-0.44	-1.17	-1.18
914	-0.25	-0.46	-0.44	-0.55	-0.37
915	-0.46	-1.21	-0.58	-1.17	-0.56
916	-0.29	-0.24	-0.27	-0.27	-0.3
917	-0.29	-0.33	-0.2	-0.26	-0.26
919	-0.07	-0.02	-0.16	-0.07	-0.09
920	0.8	0.62	1.06	0.44	0.47
921	-0.14	-0.24	-0.44	-0.11	-0.32
922	-0.56	-0.61	-0.37	-1.17	-0.46
923	-0.06	-0.15	-0.21	-0.06	-0.16
924	-0.13	-0.11	-0.18	-0.31	-0.56
925	0.02	0.03	-0.25	0.05	-0.26
926	-0.16	-0.21	-0.31	-0.16	-0.35
928	1.39	1.07	1.94	1.51	2
929	0.92	0.38	1.05	0.24	0.43
930	-0.56	-0.35	-0.33	-0.31	-0.37
931	-0.46	-0.46	-0.4	-0.36	-0.56
932	-0.46	-0.61	-1.19	-0.55	-1.18
933	0.59	0.38	0.01	0.75	0.13
936	-1.17	-1.21	-1.19	-1.17	-1.18
938	-1.17	-1.21	-1.19	-1.17	-1.18
939	0.03	0.06	0.18	0.06	0.3
940	-0.29	-0.26	-0.24	-0.4	-0.23
941	-0.56	-1.21	-0.58	-1.17	-0.41
942	0.16	0.09	0.39	0.03	0.12
943	-0.14	-0.1	-0.29	-0.4	-0.56
944	-0.2	-0.21	0	-0.31	-0.12
945	-0.03	-0.06	0.12	-0.03	0.03
946	-1.17	-1.21	-1.19	-1.17	-1.18
947	0.79	0.48	0.16	0.6	0.59
948	0.02	-0.08	0	-0.03	0.03
949	1.2	1.15	1.24	1.09	1.51
950	2.26	2.09	2.53	2.27	2.74
951	0.31	0.26	0.43	0.15	0.14
952	0.25	0.21	1.48	0.14	0.91
953	0.67	0.64	0.91	0.5	0.68
954	0.25	0.4	0.26	0.24	0.25
955	1.81	1.97	1.28	1.96	1.99
956	0.29	0.49	-0.11	0.5	-0.26
957	0.39	0.35	0.48	0.43	0.4
958	-0.05	-0.06	0.02	-0.03	0
959	-0.37	-0.42	-0.58	-1.17	-0.46
960	1.18	0.49	1.26	0.06	1.41
961	2.14	2.06	1.57	2.09	1.66
962	-0.16	-0.23	-0.22	-1.17	-0.24
963	0.76	0.52	0.87	0.37	0.32
965	-0.01	-0.04	0.07	-0.11	0.02
966	2.32	2.1	1.87	1.98	1.97
967	2.01	2	1.98	1.69	2.21
968	1.13	0.71	1.34	0.44	0.87
969	-0.18	-0.39	0.15	-0.4	-0.27
970	-0.41	-0.51	-1.19	-0.55	-1.18
971	-0.07	-0.12	0.05	-0.22	-0.18
972	2.61	2.09	2.76	1.68	2.1
973	-0.41	-0.42	-0.01	-1.17	-0.41
974	-0.27	-0.39	-0.31	-0.46	-0.35
975	2.42	2.39	2.54	2.27	2.7
976	0.37	0.27	0.12	0.43	0.38
977	1.06	1.08	0.87	0.63	1.16
978	-0.2	-0.18	-0.19	-0.36	-0.22
983	-0.07	0.04	0.28	-0.15	0.72
984	1.17	1.13	1.32	1.17	0.88
987	0.38	0.5	0.61	0.51	0.63
988	1	1.07	1.22	1	1.28
989	2.68	2.59	2.79	2.71	2.52
990	-0.02	0.1	0.05	0.05	0.19
991	-0.08	-0.04	0.1	-0.02	0.17
993	-0.11	-0.08	0.1	-0.19	0.17
994	1.04	0.97	1.05	0.98	1.24
995	-0.37	-0.24	-0.15	-0.4	0.03
996	1.28	1.29	1.16	1.27	1.2
997	1.07	1.31	0.95	0.98	0.8
998	1.95	1.96	1.88	1.89	1.6
999	0.23	0.03	0.9	0.12	-0.12
1000	1.44	1.51	1.92	1.41	1.84
1001	-0.01	0.04	0.12	0.02	0.02
1002	0.83	0.79	0.61	0.81	0.31
1003	0.54	0.4	0.23	0.4	0.54
1004	0.36	0.4	0.57	0.47	0.4
1005	0.09	0.22	0.06	0.16	-0.05
1006	0.88	1.01	0.05	1.29	0.03
1007	0.29	0.4	-0.15	0.58	0.14
1008	0.68	0.78	1.33	0.97	1.67
1009	0.89	0.82	0.89	0.76	1.88
1010	0.03	0.15	-0.24	0.29	-0.16
1011	-0.26	-0.24	-0.14	-0.2	-0.14
1012	1.55	1.62	1.1	1.57	1.53
1013	-0.41	-0.42	-0.17	-0.55	0.45
1014	-0.31	-0.32	-1.19	-1.17	-0.56
1015	-0.37	-0.27	-0.27	-0.4	-0.23
1016	0.59	0.62	0.27	0.71	0.48
1017	0.07	0.04	0.26	-0.1	0.48
1018	0	0.08	0.32	0.05	0.17
1019	0.62	0.62	1.49	0.5	1.66
1020	0.86	0.99	0.48	0.95	0.49
1021	0.43	0.32	0.73	0.54	0.38
1022	0.24	0.32	0.23	0.28	0.35
1024	0.39	0.58	0.56	0.37	0.65
1025	1.26	1.22	2.09	1.52	1.89
1026	0.8	0.89	0.43	0.25	1.27
1027	1.39	1.35	1.54	1.55	1.69
1028	0.5	0.53	0.35	0.63	0.36
1029	-0.14	-0.11	0.26	-0.14	0.24
1030	0.05	-0.02	0.58	0.02	0.57
1031	0.19	0.28	0.32	0.07	1.15
1032	1.15	1.3	0.19	1.31	0.18
1033	-0.07	-0.07	-0.01	-0.04	0.2
1036	0.7	0.75	1.1	0.82	0.66
1038	0.74	0.5	0.62	1.48	0.69
1039	0.36	0.45	0.16	0.48	0.26
1040	0.82	0.95	0.04	0.89	-0.1
1041	-1.17	-1.21	-1.19	-1.17	-1.18
1043	-0.1	-0.08	-0.31	-0.15	-0.23
1044	-0.41	-0.33	-0.4	-0.55	-0.56
1045	-0.46	-0.61	-0.58	-0.55	-1.18
1046	-1.17	-1.21	-1.19	-1.17	-1.18
1047	0.04	0.04	0.3	0.11	0.42
1048	-0.46	-0.61	-0.4	-0.55	-0.37
1050	0.58	0.3	0.54	0.24	0.18
1051	0.38	0.33	0.5	0.32	0.18
1052	0.42	0.53	1.12	0.42	0.36
1053	-0.56	-1.21	-1.19	-0.31	-1.18
1054	0.88	0.85	1.11	0.81	0.89
1056	-0.12	-0.1	-0.04	-0.06	-0.07
1057	-0.25	-0.29	-0.25	-0.55	-0.26
1058	-0.35	-0.27	-0.07	-0.55	0
1059	1.4	1.35	1.37	1.32	1.65
1060	0.37	0.29	0.59	0.54	0.64
1061	-1.17	-0.51	-1.19	-0.55	-1.18
1062	-0.14	-0.12	0.07	-0.14	0.24
1063	0.12	0.21	0.63	0.01	0.92
1066	0	-0.21	-0.4	-0.11	-0.41
1068	-1.17	-1.21	-1.19	-1.17	-1.18
1069	0.96	0.9	0.97	0.94	0.9
1070	0.26	0.26	0.27	0.28	0.52
1071	-0.05	-0.18	-0.16	-0.22	0.05
1072	2.7	2.74	2.68	2.68	2.86
1073	1.4	1.24	1.21	1.45	1.6
1074	-0.46	-0.51	-0.35	-0.36	-0.37
1075	0.66	0.46	0.74	0.37	0.52
1080	-0.08	-0.08	0.09	-0.01	0.06
1081	-0.46	-1.21	-0.49	-0.55	-0.46
1082	-0.56	-0.61	-1.19	-1.17	-1.18
1084	-1.17	-0.51	-1.19	-1.17	-0.56
1085	-0.46	-0.61	-0.58	-1.17	-1.18
1086	-1.17	-1.21	-1.19	-1.17	-1.18
1087	-1.17	-1.21	-1.19	-1.17	-1.18
1088	-0.56	-0.3	-0.31	-0.29	-0.26
1089	-1.17	-0.33	-0.4	-1.17	-1.18
1090	-1.17	-1.21	-1.19	-1.17	-1.18
1091	-1.17	-1.21	-1.19	-1.17	-1.18
1092	-1.17	-1.21	-1.19	-1.17	-1.18
1093	-1.17	-1.21	-1.19	-1.17	-1.18
1094	-0.56	-1.21	-1.19	-1.17	-1.18
1095	-1.17	-1.21	-1.19	-1.17	-1.18
1096	-1.17	-1.21	-1.19	-1.17	-1.18
1097	-1.17	-1.21	-1.19	-1.17	-1.18
1098	-1.17	-1.21	-0.58	-0.55	-1.18
1101	-0.04	0.05	-0.21	0.09	-0.46
1102	0.77	0.87	0.94	0.4	0.76
1103	-1.17	-1.21	-1.19	-1.17	0.04
1104	0.12	0.19	0.65	0.07	0.28
1105	0.62	0.42	0.62	0.5	0.84
1106	1.48	1.28	1.91	1.41	1.71
1107	2.3	2.25	2.17	2.33	2.06
1108	1.73	1.58	2.32	1.63	2.22
1109	-1.17	-0.61	-0.29	-1.17	-0.46
1111	0.04	0.03	0.23	0.01	0.3
1112	1.12	1.01	1.43	0.96	1.58
1113	1.98	2.36	0.89	1.84	1.3
1114	2.1	2.14	1.5	1.97	2.33
1116	2.09	2.08	0.18	0.66	0.21
1117	1.1	0.39	0.06	-0.23	0.13
1118	-0.18	-0.13	-0.22	-0.27	-0.06
1119	1.08	1.2	0.96	0.98	0.85
1120	0.7	0.73	0.79	0.83	0.8
1121	0.88	0.92	0.55	0.97	0.62
1122	0.52	0.58	0.22	0.83	0.54
1123	2.9	3	0.86	3.05	1.01
1124	0.82	0.83	0.24	0.99	0.28
1128	1.19	1.47	0.21	1.53	0.01
1129	0.17	0.23	-0.13	0.06	-0.22
1130	0.89	0.78	0.87	0.9	0.82
1131	1.09	1.34	-0.2	1.36	-0.3
1132	0.06	0.13	-0.04	0.08	0.05
1133	-0.2	-0.03	-0.06	-0.1	-0.15
1134	-0.32	-0.31	-0.28	-0.33	-0.21
1135	0.1	0.33	-0.33	0.15	-0.41
1136	-0.18	-0.06	-0.11	-0.17	-0.09
1137	0.72	0.8	0.5	0.92	0.82
1138	-0.1	-0.08	-0.13	-0.07	-0.1
1139	0.07	0.07	0.13	0.42	0.49
1140	0.27	0.27	0.51	0.29	0.32
1141	1.23	1.37	0.6	1.21	0.84
1142	-0.25	-0.3	-1.19	-0.26	-1.18
1143	-0.2	-0.23	-0.35	-0.26	-0.23
1144	-1.17	-1.21	-1.19	-0.55	-0.56
1145	-0.13	-0.05	-0.09	-0.04	-0.08
1146	-1.17	-0.51	-0.44	-0.55	-0.46
1147	0.61	0.58	0.69	0.56	0.66
1149	-0.24	-0.15	-1.19	-0.11	-1.18
1152	2.97	3.02	2.55	3	3.06
1153	2.48	2.26	2.82	2.53	2.84
1154	-0.2	-0.21	-0.05	-0.29	-0.17
1155	1.57	1.65	1.31	1.59	1.14
1157	-1.17	-1.21	-0.58	-1.17	-1.18
1158	-0.46	-0.51	-0.37	-1.17	-1.18
1159	1.41	1.61	0.38	1.57	0.48
1160	0.02	0.07	-0.24	-0.01	-0.07
1161	0.17	0.12	0.17	0.16	0.46
1163	0.11	0.12	0.21	0.07	0.26
1164	-0.13	-0.08	0.14	-0.14	0.44
1173	2.69	2.76	2.21	2.66	2.35
1174	1.89	1.9	0.81	1.51	1.08
1175	1.17	1.32	0.64	1.14	0.51
1176	1.21	1.28	0.51	1.26	0.71
1178	-1.17	-1.21	-1.19	-1.17	-1.18
1179	-1.17	-0.51	-1.19	-1.17	-1.18
1180	-0.37	-0.61	-0.49	-0.4	-0.41
1181	0.33	0.31	0.27	0.43	0.37
1182	1.85	1.84	2.11	1.86	2.3
1183	1.69	1.87	0.61	1.88	0.76
1184	0.09	0.06	0.32	0.15	0.26
1185	1.33	1.24	1.48	1.45	0.91
1186	1.58	1.65	1.61	1.58	1.44
1187	-1.17	-0.42	-0.44	-0.31	-0.46
1188	-0.29	-0.42	-0.58	-0.27	-1.18
1191	3.54	3.54	3.5	3.48	3.63
1192	0.74	0.46	0.51	0.25	0.47
1193	0.11	0.11	0.11	-0.03	0.09
1195	1.34	1.18	1.97	1.33	1.51
1196	0.68	0.68	1.08	0.73	1.03
1197	-1.17	-1.21	-0.58	-1.17	-1.18
1198	0.77	0.77	1.08	0.81	0.93
1200	1.86	1.66	1.79	1.79	2.09
1201	0.51	0.42	0.59	0.35	0.6
1203	0.79	0.78	1.09	0.7	1.15
1204	-1.17	-1.21	-1.19	-1.17	-1.18
1207	1.14	1.06	1.68	1.05	1.78
1208	-1.17	-1.21	-1.19	-0.55	-1.18
1209	1.79	1.91	1.61	1.89	1.58
1211	1.7	1.74	1.61	1.56	1.12
1212	1.58	1.75	0.79	1.57	1.17
1213	2.71	2.73	2.5	2.72	2.56
1215	-0.46	-1.21	-1.19	-0.55	-0.37
1230	0.2	0.03	0.24	0.01	0.1
1232	-0.37	-0.39	-1.19	-1.17	-0.41
1233	-0.25	-0.19	-0.22	-0.33	-0.37
1234	0.01	-0.12	-0.1	-0.33	-0.17
1235	-0.16	-0.09	-0.27	-0.14	-0.16
1236	-0.31	-0.33	-0.37	-0.29	-0.37
1237	-1.17	-1.21	-0.49	-0.55	-1.18
1238	-0.1	-0.09	-0.07	-0.13	-0.09
1240	0.09	0.11	0.4	0.01	0.69
1241	-0.03	-0.03	0.09	-0.11	0.22
1244	-0.26	-0.24	-0.22	-0.4	-0.19
1258	0.27	0.18	-0.28	0.8	-0.2
1259	-0.35	-0.33	-0.27	-0.4	-0.2
1260	-1.17	-1.21	-1.19	-1.17	-1.18
1261	-0.11	-0.17	0.37	-0.1	0.62
1262	-0.31	-0.3	-0.14	-0.24	-0.21
1263	0.36	0.23	0.2	0.08	0.15
1264	0.09	0.07	-0.19	0.04	-0.15
1265	0.19	0.05	0.14	0.01	0.36
1266	2	1.92	2.46	1.57	2.23
1267	2.93	2.74	2.49	3.06	2.55
1268	1.43	1.73	0.19	1.5	0.61
1269	-0.32	-0.27	-0.29	-0.33	-0.25
1270	-0.21	-0.23	-0.03	-0.2	-0.06
1271	1.01	1.1	1.63	1.06	1.06
1272	2.38	2.31	2.58	2.44	2.9
1277	1.17	0.12	0.58	0	0.48
1278	1.07	0.62	0.81	0.31	0.8
1280	-0.19	-0.23	-0.58	-0.29	1.27
1281	0.87	0.06	0.58	-0.1	0.8
1282	0.7	0.36	0.44	0.33	1.75
1284	0.98	0.71	0.56	0.61	1.73
1285	-0.08	-0.08	0.13	0.01	0.41
1286	-0.08	-0.07	0.12	0	0.49
1287	1.16	0.72	1.03	1.16	0.4
1288	-0.19	-0.29	0.24	-0.29	-0.08
1289	0.31	0.53	0.05	0.17	0.21
1290	0.49	0.42	0.56	1.03	0.38
1291	1.73	1.47	2.16	1.48	1.88
1292	0.61	0.52	0.44	0.54	0.39
1293	0.34	0.04	0.62	-0.09	0.09
1294	0.55	0.51	0.71	0.74	0.56
1295	-0.04	0	0.03	-0.08	-0.01
1296	0.1	0.01	0.23	-0.02	0.02
1297	0.19	0.29	0.22	0.42	0.03
1298	1.13	1.19	0.84	1.45	0.47
1299	0.99	1.01	0.14	1.16	0.25
1300	-0.05	-0.08	-0.49	-0.09	-0.41
1301	0.43	0.39	0.78	0.55	0.44
1302	0.55	0.56	1.04	0.68	0.99
1303	0.28	0.29	0.3	0.37	0.06
1305	0.09	0.07	-0.23	-0.07	-0.3
1306	-0.04	0.02	-0.1	-0.01	0.04
1307	1.66	1.63	1.29	1.7	0.89
1308	-0.16	-0.09	-0.28	-0.09	-0.24
1310	-0.11	-0.1	-0.2	0	-0.23
1311	-0.46	-0.61	-0.24	-0.55	-0.41
1312	1.25	1.27	1.58	1.12	1.73
1314	1.93	1.81	1.98	1.96	2.05
1315	1.12	1.11	1.4	1.11	1.49
1316	0.95	0.89	1.39	0.92	1.03
1317	0.62	0.59	0.88	0.58	1.14
1318	1.01	0.84	0.41	1.11	0.61
1325	0	0.25	-0.17	0.08	-0.26
1326	0.08	0.04	0.36	-0.02	0.05
1327	2.25	2.27	1.86	2.25	2.13
1329	1.51	1.67	1.05	1.57	1.3
1330	-1.17	-0.61	-1.19	-1.17	-1.18
1331	-1.17	-1.21	-1.19	-1.17	-1.18
1332	-1.17	-1.21	-0.58	-1.17	-1.18
1336	-1.17	-1.21	-1.19	-1.17	-0.56
1337	1.91	1.98	1.53	2	1.69
1339	-0.26	-0.39	-0.35	-0.46	-0.32
1340	1.4	1.53	1.2	1.39	0.98
1342	-1.17	-1.21	-1.19	-1.17	-1.18
1343	-1.17	-1.21	-1.19	-1.17	-1.18
1345	1.66	1.77	1.46	1.6	1.46
1346	0.53	0.75	-0.13	0.57	-0.07
1347	1.39	1.51	1.16	1.4	1.49
1348	-1.17	-1.21	-1.19	-1.17	-1.18
1349	1.41	1.49	0.94	1.4	1.25
1350	1.93	1.92	1.33	1.79	1.76
1351	1.25	1.43	1.08	1.35	1.43
1352	0.18	0.25	0.19	0.15	0.28
1353	1.01	1	0.79	1.02	0.97
1355	0.69	0.69	0.89	0.77	0.99
1356	0.28	0.02	0.15	-0.07	0.1
1357	-0.46	-1.21	-1.19	-1.17	-1.18
1358	-0.37	-0.35	-0.33	-0.55	-0.37
1359	-1.17	-1.21	-0.58	-1.17	-0.41
1360	-0.23	-0.46	-0.28	-0.23	-0.26
1361	-0.56	-0.42	-0.58	-0.36	-0.3
1362	1.42	1.31	1.05	1.43	0.95
1363	3.19	3.06	3.3	3.2	3.36
1364	-0.27	-0.15	-0.22	-0.18	-0.24
1365	-0.35	-0.42	-0.58	-0.4	-0.56
