gene	GSM1631332
92747	-1.62
92749	-0.97
92797	-0.03
92799	0.07
92815	-0.27
92822	0.11
92840	1.34
92856	0.69
92906	0.66
92912	0.67
92922	-0.07
92935	0.03
92949	0.63
92960	0.09
92979	-0.64
93010	-0.65
93034	-1.04
93035	-0.43
93058	0.26
93081	-0.44
93082	-0.39
93099	-0.84
93100	0.08
93107	-1.04
93109	-0.4
93129	0.39
93145	-0.44
93166	-0.68
93183	0.24
93185	0.34
93190	-1.62
93210	-0.41
93233	-0.44
93323	-0.14
93343	0.32
93377	-1.62
93380	1
93408	-1.62
93426	-1.62
93436	0.03
93487	0.97
93492	-1.04
93517	-0.05
93550	-0.64
93587	-0.13
93589	-0.73
93594	0
93611	-0.84
93621	1.88
93624	0.2
93627	0.29
93643	-0.02
93649	-0.74
93661	-1.62
93663	0.98
93664	-0.39
93973	0.24
93974	1
93978	-0.09
93979	-1.04
94005	0.71
94015	0.88
94026	-1.62
94030	-0.91
94031	2.12
94032	-0.64
94033	-1.62
94056	1.71
94059	-0.33
94081	1.57
94086	-1.04
94097	0.55
94101	-0.09
94103	1.75
94104	0.76
94107	-0.14
94120	-0.54
94121	-0.14
94122	-1.62
94134	0.79
94137	-1.62
94160	-1.04
94233	-1.62
94234	-1.15
94235	-0.77
94239	0.18
94240	0.18
94241	0.46
94274	-0.48
95681	-0.1
96459	0.66
96764	0.32
103910	1.86
112398	0.89
112399	-0.25
112476	-0.37
112479	-0.13
112483	-0.21
112487	-0.02
112495	0.28
112574	0.91
112609	-0.55
112611	-0.65
112616	0.06
112703	-0.82
112714	-0.91
112724	0.41
112744	-0.82
112752	-0.23
112755	0.21
112770	1.15
112802	-1.62
112812	0.04
112817	-0.32
112840	-0.38
112849	0.81
112858	-0.14
112869	-0.05
112885	-0.79
112936	0.85
112937	-1.04
112939	1.01
112942	0.6
112950	0.33
112970	-0.06
113000	-0.28
113026	-0.17
113091	-1.62
113115	-0.59
113130	-0.5
113146	0.52
113174	-0.08
113177	-0.42
113178	0.57
113179	-0.37
113189	-0.04
113201	-0.16
113220	-1.62
113235	0.04
113246	0.94
113251	1.18
113263	-0.34
113277	0.83
113278	-0.38
113402	0.43
113419	1.04
113444	0.04
113451	-0.01
113452	-1.62
113510	-0.27
113612	-0.33
113622	-0.58
113655	-0.02
113675	-0.23
113730	-1.62
113746	-1.62
113791	-0.26
113802	-1.15
113828	-0.67
113829	1.19
113878	0.55
114034	0.15
114088	-0.97
114112	0.15
114131	-1.62
114134	0.31
114294	0.18
114299	-0.69
114327	-0.48
114548	-0.52
114569	-0.29
114609	0.19
114625	-0.71
114757	0.88
114770	-1.62
114771	-1.62
114780	-0.54
114781	0.09
114783	-0.97
114784	-1.62
114785	0.75
114786	-0.62
114787	-0.73
114788	-1.15
114789	0.8
114790	0.16
114791	0.41
114792	-0.6
114793	0.4
114794	-1.62
114795	-0.23
114798	-0.84
114799	0.11
114800	-0.01
114801	-1.62
114803	0.3
114804	-0.42
114805	-1.62
114815	-0.5
114818	-0.28
114822	-0.91
114823	1.56
114824	-0.76
114825	-0.2
114826	-0.23
114827	-1.62
114836	-0.68
114876	1.07
114879	0.67
114880	-0.41
114881	-0.26
114882	1.03
114883	1.48
114884	-0.63
114885	1.07
114897	1.18
114898	0.11
114899	-0.57
114900	-0.91
114902	-0.16
114904	1.51
114905	0.06
114907	-0.03
114908	1.26
114926	0.23
114960	-0.97
114984	-0.35
114987	-0.17
114990	0.65
114991	-0.5
115019	-1.04
115024	0.11
115098	0.66
115106	-0.16
115111	-1.62
115123	-0.2
115201	0.23
115207	1.35
115209	0.2
115265	0.49
115273	-0.84
115286	-0.22
115290	-0.31
115294	1.36
115330	0.65
115350	-1.62
115353	-0.07
115361	0.65
115362	-0.16
115399	-0.28
115416	0.09
115426	0.47
115509	-0.47
115548	0.86
115557	0.44
115584	-1.04
115650	-0.87
115653	-1.62
115677	-0.39
115701	-0.61
115703	-0.34
115708	-0.07
115727	0.04
115749	-0.97
115752	0.16
115761	-0.42
115795	-1.62
115811	-0.82
115817	0.77
115825	0.02
115827	-0.82
115861	-0.51
115908	-0.19
115939	-0.1
115948	-1.62
115950	-0.33
115992	0.17
116028	-0.61
116039	0.02
116064	1.73
116068	0.16
116071	-0.6
116085	-1.62
116092	0.05
116113	-0.01
116115	-0.26
116135	-0.73
116138	0.93
116143	0.13
116150	1.1
116151	0.17
116154	-1.15
116159	0.26
116173	-0.59
116179	-1.62
116211	-1.15
116224	-0.27
116225	0.05
116228	0.34
116236	0.46
116238	1.02
116254	1.66
116255	-0.18
116285	-1.62
116328	-0.4
116337	-1.62
116362	0.97
116369	-0.91
116372	-0.55
116379	-1.62
116442	-0.82
116443	-0.68
116444	-0.91
116447	0.05
116448	-0.7
116449	-1.62
116461	-0.12
116496	0.99
116512	-1.62
116519	-1.62
116534	-0.29
116535	0
116540	0.45
116541	0.51
116729	-0.21
116835	0.61
116840	-0.11
116841	0.64
116842	-1.62
116843	0.39
116844	1.83
116931	-0.18
116966	-0.73
116969	-0.84
116983	0.5
116984	0.71
116985	1.35
116986	-0.68
116987	0.47
116988	0.48
117143	0.16
117144	-1.62
117145	-0.13
117153	-1.15
117154	-0.87
117155	-0.39
117156	-1.62
117157	-0.97
117166	-0.91
117177	-0.18
117178	-0.16
117194	-0.41
117195	-1.04
117196	-1.62
117245	-0.87
117246	0.95
117247	0.59
117248	0.13
117283	-0.39
117286	-1.62
117289	-0.6
117531	-1.62
117532	-1.62
117579	-1.62
117581	-0.2
117583	0.04
117584	0.11
117608	-0.62
117854	-0.58
118424	0.23
118426	-0.07
118427	-1.62
118429	1.33
118442	-1.15
118460	-1.62
118461	-0.3
118471	-1.62
118472	-0.19
118487	0.71
118490	-0.59
118491	-0.91
118611	-0.97
118663	-0.91
118672	0.08
118738	0.15
118788	-0.06
118812	-0.3
118813	0.42
118856	-1.62
118881	0.02
118924	-0.13
118932	-1.62
118980	-0.19
118987	0.37
119032	0.27
119391	-0.45
119392	1.28
119467	-0.84
119504	0.67
119559	-0.21
119587	-0.22
119678	-1.62
119679	-1.62
119687	-1.62
119692	-1.62
119694	-1.62
119695	-1.15
119710	0.63
119749	-1.62
119765	-1.62
119772	-1.62
119774	-1.62
120065	-1.62
120066	-1.62
120103	0.4
120114	-0.77
120224	1.78
120227	-0.71
120237	-1.62
120379	-0.52
120406	-0.84
120526	0.01
120534	0.27
120586	-1.62
120775	-1.62
120776	-1.62
120787	-1.62
120793	-1.62
120892	0.41
120935	-0.79
120939	-1.15
121053	1.97
121129	-1.62
121130	-1.62
121214	-0.97
121227	-0.22
121256	-1.62
121260	0.05
121268	-0.76
121274	-0.09
121275	-0.91
121278	-0.36
121340	-1.04
121355	-1.62
121441	0.12
121457	0.8
121504	-0.34
121506	-1.62
121512	0.64
121536	0.66
121549	-1.62
121551	-0.58
121599	-0.62
121601	-0.77
121642	-0.47
121643	-1.62
121665	0.53
122042	-1.62
122046	-1.15
122060	-1.15
122258	-1.62
122402	-1.15
122416	-0.34
122481	-1.15
122525	-0.54
122553	1
122618	1.18
122622	0.17
122651	-1.62
122664	-1.62
122704	0.32
122706	-0.74
122742	-1.62
122748	-1.62
122769	-0.71
122773	-0.3
122786	0.89
122809	0.6
122830	0.15
122876	-1.62
122945	-1.62
122953	0.18
122961	0.71
122970	-0.39
123016	-0.03
123036	-0.68
123041	-1.04
123096	-0.39
123099	-0.57
123103	-0.46
123169	0.51
123207	0.08
123228	-0.17
123263	-0.19
123264	-0.91
123283	0.04
123355	-0.18
123591	-0.74
123606	-0.1
123624	-1.15
123688	-0.11
123720	0.09
123722	0.34
123745	-0.35
123775	-0.82
123803	0.83
123811	0.81
123872	-1.62
123876	-0.79
123879	0.38
123904	-1.62
123920	0.95
123970	-1.15
124044	-0.49
124045	-0.97
124056	-0.61
124093	-0.97
124152	-0.57
124222	0.96
124245	0.63
124274	-1.62
124359	-0.37
124401	0.14
124402	0.66
124404	-1.62
124446	0.5
124454	-0.05
124460	-0.39
124491	-0.48
124512	0.19
124535	-1.15
124538	-1.62
124540	0.34
124565	1.92
124583	0.97
124590	-1.62
124599	-0.52
124602	-0.48
124626	-1.04
124637	-0.06
124641	0.05
124739	-0.64
124773	-1.62
124783	-1.62
124790	-0.44
124801	0.58
124808	0.23
124817	-0.84
124842	-0.84
124857	-0.76
124872	-1.62
124912	-1.62
124923	-0.84
124925	-0.82
124930	-0.22
124935	0.95
124936	-0.11
124944	0.29
124961	-0.5
124975	-0.73
124976	-0.11
124995	1.09
124997	0.46
125058	0.12
125061	-0.39
125111	-1.15
125113	-0.4
125115	-1.62
125150	-0.27
125170	0.21
125206	-1.62
125228	1.18
125476	0.75
125488	0.02
125704	-1.62
125875	-1.15
125931	-1.15
125950	0.75
125958	-1.62
125962	-1.62
125963	-1.62
125965	-0.38
125972	-0.44
125981	-1.15
125988	1.26
126003	0.38
126006	-1.15
126014	-1.04
126074	-0.14
126075	-0.43
126119	0.17
126129	-0.19
126133	0.3
126147	-1.04
126206	-1.15
126208	0.1
126272	-0.28
126282	-0.37
126298	0.52
126299	-0.67
126306	-0.24
126308	0.36
126321	1.13
126326	-0.87
126328	1.33
126353	-1.15
126364	0.09
126370	-1.62
126374	-0.01
126382	-0.08
126393	0.37
126402	-1.62
126410	-0.74
126432	-0.19
126433	-0.3
126520	-1.15
126526	-0.11
126549	-0.43
126567	-0.77
126626	0.79
126637	-1.15
126638	-1.62
126669	-0.05
126695	-1.15
126731	-0.54
126755	-0.79
126767	-1.62
126789	-0.2
126792	-0.32
126820	-0.97
126823	-0.91
126859	-0.91
126868	-0.91
126917	0.36
126961	-1.62
126969	0.14
127002	-0.41
127003	-1.62
127018	0.71
127059	-1.62
127062	-1.62
127066	-1.62
127074	-1.62
127124	-0.87
127247	-1.15
127253	-0.35
127254	-1.04
127255	-0.51
127262	1.21
127281	1.72
127294	-0.23
127343	-1.62
127385	-1.62
127391	-1.62
127428	0.24
127435	0.74
127495	0.72
127534	-1.62
127540	-1.62
127544	0.33
127550	-0.97
127579	-0.53
127602	-0.76
127623	-1.62
127665	-1.62
127670	-0.97
127700	-0.16
127703	0.41
127707	1.73
127731	-0.87
127733	-1.62
127795	-1.62
127829	0.45
127833	-0.69
127845	-1.62
127933	1.26
127943	-1.15
128025	-1.62
128061	0.36
128077	0.71
128153	-0.79
128178	-0.66
128209	-1.62
128218	-1.04
128229	-0.56
128239	-0.08
128272	-0.6
128308	0.13
128312	-1.62
128338	1.24
128344	-1.62
128346	-0.47
128366	-1.62
128367	-1.62
128368	-1.62
128371	-1.62
128372	-1.62
128387	-0.13
128408	-1.62
128414	-0.66
128434	-1.15
128486	1.57
128497	-1.62
128506	-0.64
128553	0.77
128602	-1.62
128611	-1.15
128637	1.44
128653	-1.15
128674	-0.84
128710	-0.08
128817	-1.15
128821	-1.15
128853	-0.48
128859	-1.62
128861	-1.62
128866	1.37
128869	0.23
128876	-1.04
128989	0.23
129049	-0.4
129080	-0.37
129138	-0.11
129285	0.43
129303	0.17
129401	-0.39
129446	0.77
129450	-0.1
129521	-1.62
129530	-1.62
129531	-0.04
129563	-0.05
129607	0.1
129642	-0.61
129684	-1.15
129685	-0.09
129804	-0.37
129807	-1.62
129831	0.18
129852	-1.15
129880	-0.3
129881	-0.5
130013	-0.7
130026	-0.77
130074	1.49
130075	-1.62
130106	-1.62
130120	-1.62
130132	0.25
130162	-1.04
130271	-0.06
130340	-0.44
130355	-0.53
130367	-1.04
130399	1.44
130497	0.09
130502	-0.2
130507	1.31
130535	-0.04
130540	0.24
130557	0.04
130560	-1.04
130574	-0.64
130576	-0.84
130589	0.67
130612	-0.63
130617	0.12
130733	-0.97
130752	-1.15
130813	-0.82
130814	0.49
130827	1.46
130888	-0.32
130916	0.27
130940	-0.97
130951	-0.68
131034	-1.15
131076	-0.07
131096	-0.91
131118	0.62
131149	-1.62
131177	-1.62
131368	-1.62
131375	-1.15
131377	-0.2
131405	-1.62
131408	-0.38
131450	-0.29
131474	0.1
131540	-1.62
131544	0.21
131566	0.82
131578	-0.71
131583	0.24
131601	0.16
131616	-0.21
131669	-1.04
131831	-0.97
131870	-0.13
131873	1.3
131920	-1.15
131965	0.11
132001	-0.24
132014	-0.45
132112	-1.62
132141	-1.62
132158	-0.3
132160	0.62
132203	-1.62
132204	-0.73
132243	-1.15
132299	-0.33
132320	-0.2
132321	0.16
132430	-0.48
132612	-1.62
132625	-1.62
132660	-0.15
132671	-1.62
132789	0.2
132851	-1.62
132864	0.68
132884	0.09
132946	-1.15
132949	-0.1
132954	-1.62
132989	-1.15
133022	-0.68
133060	0.11
133121	-0.49
133308	-0.47
133396	-0.12
133418	0.54
133482	-1.62
133491	-1.62
133522	-0.1
133558	-1.62
133584	-0.09
133619	0.82
133686	0.18
133688	-0.2
133690	-1.62
133746	0.28
133923	-1.15
133957	0.84
134083	-1.62
134111	-0.74
134121	-1.04
134145	0.07
134147	1.45
134187	-1.62
134218	0.23
134265	0.46
134266	0.1
134285	-0.73
134288	-1.62
134353	-0.25
134359	-0.09
134391	-1.04
134429	0.73
134430	0.75
134492	0.64
134510	0.4
134526	-1.62
134548	-1.15
134549	-0.62
134553	1.03
134637	-0.38
134701	-1.62
134728	-0.02
134829	-0.76
134860	-1.62
134864	-1.62
134957	0.44
135112	0.26
135114	0.27
135138	-1.15
135152	-0.46
135154	0.1
135228	-0.2
135293	-0.46
135398	-0.5
135458	-1.62
135644	-1.62
135892	-1.62
135924	-1.62
135932	-0.97
135935	-1.62
135941	-1.62
135946	-1.62
135948	-1.62
136051	-0.67
136227	-0.53
136242	-1.62
136259	-0.14
136263	-1.62
136288	-0.84
136306	-0.79
136319	1.58
136332	-1.04
136371	-0.48
136541	-1.62
136647	-0.04
136853	-0.48
136895	-0.87
136991	-1.62
137075	-0.97
137362	-0.77
137392	0.26
137492	0.63
137682	-0.39
137695	0.04
137735	-0.56
137814	-1.62
137835	-0.37
137868	-1.04
137872	1.56
137886	-0.07
137964	1.37
137970	-0.82
137994	-0.48
138046	-1.62
138050	0.62
138065	-1.62
138151	1.22
138162	-1.15
138199	0.34
138241	0.33
138255	-1.62
138307	-1.62
138311	0.05
138428	-0.45
138429	-1.62
138639	0.01
138715	-1.62
138716	0
138724	-1.15
138802	-1.62
138803	-1.62
138805	-1.62
138881	-1.62
138882	-1.62
138883	-1.62
139065	-0.67
139189	-1.62
139212	-1.62
139221	-0.41
139231	-0.01
139285	0.72
139322	0.67
139324	-0.6
139341	0.55
139378	-0.76
139411	-1.15
139562	-1.62
139596	-0.25
139599	-0.91
139604	-1.62
139628	-1.62
139716	-0.44
139728	-0.56
139735	-0.97
139741	-1.62
139760	-1.62
139818	0.73
139886	-0.3
140258	-1.62
140456	-0.4
140458	-0.14
140459	0.12
140460	-0.1
140461	0.58
140462	-1.62
140465	-0.34
140467	0.01
140469	-1.62
140545	-0.82
140576	1.57
140578	-0.76
140609	1.18
140612	-0.24
140625	-1.62
140628	-1.15
140679	-1.62
140680	-1.62
140683	-1.62
140685	-0.04
140687	-1.15
140688	-0.27
140689	-1.62
140690	-0.31
140691	-1.62
140699	-1.15
140700	-0.58
140701	-0.97
140706	-0.41
140707	0.02
140710	0.34
140711	-1.15
140730	-0.14
140731	-1.62
140732	-1.62
140733	-0.46
140735	1.68
140738	0.04
140739	0.78
140766	0.19
140767	-1.62
140775	0.51
140801	-1.15
140803	-0.77
140807	-1.62
140809	0.42
140823	0.96
140825	-0.53
140831	-0.41
140836	-1.62
140838	-0.45
140856	-1.62
140862	-0.4
140873	-0.51
140880	-1.62
140881	-1.62
140883	0.08
140885	1.41
140886	-0.97
140890	0.8
140893	-1.62
140894	-0.38
140901	0.18
140902	-1.62
142678	0.26
142679	-0.07
142680	-1.62
142685	-0.71
142686	-0.52
142689	-0.3
142891	0.48
142940	0.06
143098	0.63
143187	0.3
143241	-1.62
143279	-0.44
143282	-0.64
143379	-1.62
143384	0.69
143425	-0.77
143458	0.08
143471	-0.84
143496	-1.62
143502	-1.15
143503	-0.52
143570	-0.82
143630	-1.62
143662	-1.04
143678	-0.47
143684	0.25
143686	1.08
143689	-0.87
143872	0.34
143879	-0.28
143884	0.29
143888	0.79
143903	-0.34
143941	-0.76
144100	-0.43
144108	0.5
144110	0.12
144124	-1.62
144125	-1.62
144132	-0.28
144165	0.11
144193	-0.49
144233	-0.48
144321	-1.15
144348	1.03
144402	0.53
144404	1.33
144406	-0.35
144423	-1.62
144453	-0.91
144455	-0.16
144501	-0.47
144535	-0.6
144577	-0.31
144608	-0.64
144699	0.28
144715	-0.33
144809	-1.62
144811	0.59
145173	0.55
145226	-0.53
145258	-0.57
145264	-0.64
145270	-0.71
145282	-0.45
145376	-1.04
145389	1.7
145447	-0.97
145482	1.63
145483	-0.52
145497	-1.62
145508	-0.13
145553	0.52
145567	0.83
145581	-1.15
145741	-1.15
145748	-0.03
145773	-0.7
145788	-0.3
145814	-1.62
145853	-0.22
145864	-0.65
145873	-0.77
145942	-1.62
145957	0.79
146050	-0.02
146057	0.09
146059	0.09
146167	-1.62
146177	-0.51
146183	-1.15
146198	-0.07
146212	-0.79
146223	0.47
146225	-1.62
146227	-0.77
146279	-1.04
146310	-1.62
146330	-0.47
146378	-1.62
146395	-0.37
146433	-0.01
146434	-0.06
146456	-1.62
146542	-0.38
146547	-0.05
146556	-0.55
146664	-1.62
146691	0.84
146712	-0.15
146722	-0.64
146754	-0.46
146760	0.51
146779	-1.62
146845	-1.62
146849	-0.76
146850	-0.27
146852	-1.62
146853	-0.26
146857	0.74
146862	0.23
146894	0.79
146909	-0.36
146923	-0.08
146956	-0.49
147007	-0.04
147011	0.49
147015	-0.61
147040	0.02
147111	-1.04
147138	-0.54
147179	0.06
147183	-1.62
147323	-0.52
147339	-0.06
147372	-0.66
147381	-1.62
147409	-1.62
147463	-0.21
147495	1.53
147645	-0.35
147670	-1.62
147685	-1.62
147699	-1.62
147700	-1.62
147710	-0.91
147719	-1.62
147741	-0.21
147744	-1.15
147746	-0.76
147798	-0.49
147807	-0.24
147808	-0.42
147837	-0.39
147841	-0.35
147872	-1.15
147906	-0.36
147912	0.08
147923	-0.43
147929	-0.05
147945	-1.62
147949	-0.46
147965	-0.2
147968	-0.59
147991	-0.13
148014	-1.15
148022	0.02
148066	-1.15
148113	-1.04
148156	-0.68
148170	-0.27
148223	0.45
148229	-1.62
148252	-0.97
148266	-0.18
148281	-1.62
148304	-0.2
148327	-0.71
148345	-1.04
148362	0.98
148398	-0.76
148423	-0.06
148479	-0.13
148523	-0.74
148534	-0.48
148581	-1.62
148641	-1.04
148738	-0.09
148741	-0.7
148753	-1.62
148789	0.24
148808	-0.03
148811	-0.19
148867	0.75
148870	-1.04
148930	-1.62
148932	-0.17
148979	-0.74
149041	0.81
149069	-1.04
149076	0.15
149095	-0.52
149111	-1.15
149175	-1.04
149233	-1.62
149281	-0.97
149297	-0.26
149345	-0.22
149371	0.4
149420	-0.06
149428	-1.04
149461	-0.18
149465	-1.04
149466	-1.62
149483	-0.36
149499	-0.73
149603	1.13
149643	-1.62
149647	-1.62
149699	-1.62
149708	-1.62
149951	0.46
149954	-1.62
149986	0.17
149998	-1.62
150082	-0.52
150084	-1.62
150159	-0.91
150160	-1.62
150209	-1.15
150223	-0.58
150274	-0.25
150275	0.1
150280	-0.97
150290	-0.01
150350	-1.62
150353	-1.04
150356	-0.43
150365	-1.62
150372	0.28
150379	-0.97
150383	-0.17
150465	0.48
150468	0.07
150483	-1.62
150572	0.39
150677	-1.15
150681	-1.62
150684	0.89
150696	-1.62
150709	-1.62
150726	-1.62
150737	0.1
150763	-0.76
150771	0.01
150864	0.06
150921	-1.15
150962	0.46
151011	0.56
151050	-0.15
151056	-0.91
151112	-1.62
151126	-0.58
151188	-0.07
151194	-0.07
151195	0.26
151230	-0.25
151242	-0.91
151258	-0.87
151295	-1.04
151306	-1.62
151313	0.05
151354	-0.55
151393	-0.09
151449	-1.15
151473	-0.67
151516	-1.15
151525	0.12
151531	-0.54
151556	0.22
151613	1.08
151636	0.53
151647	-1.62
151649	-0.73
151651	-0.82
151742	0.09
151790	-1.15
151827	-0.74
151835	-0.69
151871	-1.15
151887	2.57
151888	-0.59
151903	0.4
151963	-0.2
151987	0.91
152002	0.46
152006	0.24
152007	0.84
152098	-0.91
152100	0.43
152185	-0.14
152189	-0.6
152206	-1.15
152273	0.18
152330	-1.04
152404	-0.71
152405	-1.62
152485	-0.29
152503	1.09
152518	0.42
152519	-0.87
152559	-0.46
152573	-0.57
152579	0.01
152586	-1.62
152687	-0.25
152789	-0.73
152831	1.34
152877	0.23
152926	-0.01
152940	-1.62
152992	-0.45
153020	-0.35
153090	1.17
153129	0.03
153201	2.03
153218	-1.04
153222	0.78
153241	0.25
153339	1.41
153364	-0.25
153396	-0.03
153443	-0.3
153527	1.04
153562	-1.15
153572	-0.69
153579	0.55
153642	0.13
153643	-1.62
153657	-1.62
153733	-0.67
153745	-1.62
153768	-0.73
153769	-0.73
153770	-1.62
153830	0.81
153918	-1.62
154007	-0.12
154043	-0.12
154075	-1.62
154091	-0.38
154141	-0.32
154197	-0.27
154214	-0.04
154215	-0.82
154288	-0.87
154313	-1.62
154467	-0.14
154661	-1.15
154664	-1.62
154790	-0.77
154796	0.05
154807	0.98
154810	1.68
154865	-1.04
154881	-0.18
155006	-1.62
155038	-0.16
155051	-1.15
155061	-0.02
155066	0.41
155184	-1.62
155185	-0.58
155382	-0.77
155465	-1.62
157310	-1.15
157313	-0.3
157378	0.96
157506	-0.23
157567	0.97
157570	-0.31
157574	-0.82
157638	-0.1
157657	0.07
157680	0.75
157695	0.72
157697	-0.38
157724	-0.79
157753	-1.15
157769	1.23
157773	-0.28
157777	-0.56
157807	-0.79
157855	-0.74
157869	-0.49
157922	-0.01
158038	-1.62
158046	-0.82
158056	-0.55
158062	-1.62
158067	-0.64
158131	-1.62
158135	-0.76
158158	-1.62
158219	0.1
158234	-0.17
158248	-0.69
158297	-1.62
158326	-0.29
158358	0.19
158399	-1.04
158401	-1.62
158427	0.38
158471	0.81
158586	-0.26
158724	-1.62
158747	0.85
158763	-0.62
158787	-0.71
158798	-1.62
158830	-0.7
158833	-1.62
158835	-0.79
158866	-0.32
158880	-1.15
158931	-0.76
159013	0.36
159090	0.14
159195	-0.17
159296	-1.62
159371	0.06
159686	-1.62
159963	-1.62
160065	-1.62
160140	-0.82
160298	-1.62
160335	-0.44
160364	-0.49
160418	0.58
160419	-1.62
160428	0.18
160492	-0.91
160518	-0.06
160622	-0.28
160728	-1.62
160760	0.38
160762	-0.82
160777	-0.69
160851	-0.57
160857	-0.2
160897	0.66
161003	-0.97
161142	-1.62
161145	0.31
161176	-0.05
161198	0.09
161247	-0.27
161253	-1.15
161291	-0.64
161357	-0.64
161394	-0.73
161424	0.04
161436	-0.18
161497	-1.62
161502	-1.04
161514	-0.69
161582	-0.63
161725	-1.62
161742	0.85
161753	0.02
161823	0
161829	-0.31
161835	-1.62
161882	-0.26
161931	-1.62
162073	1.05
162239	-0.28
162333	-1.62
162387	-0.97
162394	1.63
162417	-1.62
162466	0.49
162494	0.04
162514	-0.82
162515	-0.84
162517	-1.04
162540	-1.62
162605	-1.15
162655	0.4
162681	-0.28
162979	-0.97
162989	-0.3
162993	-0.3
163033	-0.14
163049	-0.52
163059	-0.24
163081	-0.47
163087	0.01
163126	-0.32
163131	-0.16
163154	-0.87
163175	0.43
163183	-0.91
163223	-0.46
163259	-0.3
163351	1.33
163404	-1.04
163479	-0.76
163486	0.12
163589	-1.62
163590	1.36
163702	-0.87
163732	-0.49
163747	-1.62
163782	-0.24
163786	-0.23
163859	0.1
163882	0.8
163933	-1.62
164045	-0.97
164091	0.04
164118	-0.97
164127	-1.62
164153	-1.15
164312	-0.49
164395	-0.97
164592	-0.87
164633	-0.91
164656	-0.56
164684	-1.62
164714	-1.15
164832	-0.48
165055	-0.52
165082	-1.62
165215	-0.13
165257	-1.62
165324	0.51
165530	-1.62
165545	-0.57
165679	-1.15
165721	-1.62
165829	-0.5
165904	-0.32
165918	0.37
166012	-0.74
166336	-0.24
166348	-0.23
166378	-0.14
166379	-0.4
166614	-0.45
166647	0.33
166655	-1.62
166752	-1.62
166785	0.42
166793	-0.42
166815	0.05
166824	-0.67
166863	-0.67
166929	-0.11
166968	0.18
166979	-1.62
167227	0.52
167359	-0.43
167410	-0.4
167465	-0.46
167555	-0.4
167681	-0.61
167691	-0.39
167826	-1.15
167838	-0.16
168002	-0.13
168090	-0.68
168391	-1.62
168433	-1.62
168455	0.3
168507	-1.62
168537	-1.62
168544	0.47
168620	-1.15
168667	0.35
168850	-0.12
168975	-1.62
169026	-1.15
169044	-0.69
169166	-0.84
169200	0.7
169355	-1.04
169436	-0.82
169522	-0.91
169611	-0.24
169693	-0.49
169714	0.17
169792	-0.01
169841	-0.49
170063	-0.91
170082	-0.38
170261	-0.79
170302	-1.62
170370	-1.62
170384	0.17
170392	-0.57
170394	-0.11
170463	0.55
170482	-0.6
170487	-0.84
170506	0.74
170575	-0.46
170589	-1.62
170591	-1.62
170680	-1.15
170689	0.64
170690	-0.16
170691	-0.54
170692	-0.73
170825	-1.62
170850	-1.62
170954	0.94
170961	-0.18
171017	0.53
171019	-0.07
171023	0.46
171024	1.38
171169	-1.62
171177	-1.62
171389	-1.15
171425	1.07
171546	1.2
171558	-1.15
171568	0.19
171586	-0.25
192111	0.54
192134	-1.04
192286	0.88
192666	-1.62
192668	-0.56
192669	0.27
192670	-0.22
192683	0.65
195814	-1.62
195827	0.14
195828	0.09
195977	-1.62
196051	-1.62
196074	-0.29
196264	-0.42
196294	0.67
196335	-1.62
196374	-0.97
196383	0.39
196385	-0.67
196394	-0.02
196403	0.5
196410	-0.61
196441	1
196446	-0.97
196463	1.13
196477	-1.62
196483	0.24
196500	0.07
196513	-0.21
196527	1.38
196528	0.52
196541	-0.25
196740	-0.01
196743	0.52
196883	0
196951	-1.15
196996	-0.64
197021	0.63
197131	0.72
197135	-1.15
197257	0.62
197258	-0.08
197259	0.21
197320	0.34
197322	0.68
197335	-0.29
197342	0.08
197350	-1.15
197358	-0.38
197370	0.43
197407	-0.34
198437	-1.62
199221	-0.4
199223	-1.15
199675	-0.87
199692	-0.19
199699	-0.41
199704	-0.2
199720	-0.66
199731	0.05
199786	-0.71
199857	0.24
199870	0.36
199953	0.21
199990	0.06
200008	-1.04
200010	-1.62
200014	0.61
200035	-0.64
200081	1.11
200132	-1.62
200150	-0.62
200159	-1.62
200162	-1.15
200172	-1.62
200185	0.71
200186	0.33
200205	-0.1
200312	-0.04
200373	-0.7
200403	-1.15
200407	-1.62
200424	0.9
200504	-1.62
200523	-1.62
200539	0.84
200558	-0.26
200576	1.01
200634	-0.56
200728	-0.44
200734	0.07
200844	-0.79
200845	-0.11
200879	-0.87
200894	-0.16
200931	-1.62
200933	0.47
200942	0.25
200958	-1.62
200959	-1.62
201134	-0.45
201140	0.35
201161	-0.14
201163	0.56
201176	-0.28
201191	-0.1
201229	-0.15
201232	-0.46
201255	0.25
201266	0.1
201292	-0.14
201294	-0.49
201299	0
201305	-1.04
201456	-1.04
201475	0.74
201501	-0.4
201562	1.4
201595	1.83
201625	-0.97
201626	0.08
201627	0.61
201633	-1.04
201725	-0.34
201780	-1.15
201798	-0.97
201799	-0.51
201895	1.33
201931	0.27
201965	0.32
201973	-0.14
202018	0.46
202051	-0.46
202052	0.1
202151	-0.74
202243	-0.16
202309	-0.55
202374	-0.74
202500	-1.15
202559	-0.82
202915	-0.97
203054	-0.26
203068	2.17
203074	-1.04
203076	-1.62
203100	-0.59
203102	-1.15
203111	-0.97
203190	-0.19
203238	-0.61
203245	-0.24
203259	0.17
203260	-0.14
203286	-0.19
203328	-0.48
203427	-0.73
