gene	GSM2687426	GSM2687427	GSM2687428	GSM2687429	GSM2687430	GSM2687431
746	0.32	0.4	0.36	0.41	0.3	0.37
747	-0.16	-0.21	-0.23	0.1	-0.1	-0.49
753	0.33	0.29	0.43	0.3	-0.02	-0.13
754	2.04	2.08	2	1.8	2.27	1.99
755	-0.3	-0.27	-0.23	-0.13	-0.06	-0.1
757	0.23	0.28	0.27	0.34	0.08	0.11
758	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
759	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
760	0.12	0.22	-0.12	-0.42	-0.08	0.03
761	-1.08	-1.52	-0.76	-1.59	-0.84	-0.92
762	-1.08	-0.82	-1.51	-1.59	-1.46	-1.49
763	-0.77	-1.08	-0.8	-1.02	-0.69	-0.62
765	-0.57	-1.04	-0.76	-0.34	-1.46	-1.01
766	-0.81	-0.68	-0.89	-0.75	-0.61	-0.53
767	-0.19	-0.18	-0.14	-0.53	-1.46	-0.92
768	0.34	0.23	0.07	-0.62	-0.23	-0.14
770	-1.08	-0.79	-0.72	-1.02	-1.46	-1.49
771	0.02	0	-0.09	-0.09	-0.02	-0.39
773	-0.12	-0.1	-0.01	-0.18	-0.23	-0.1
774	-0.96	-0.96	-1.51	-0.7	-0.33	-1.01
775	-0.24	-0.18	-0.28	0.12	-0.84	-0.47
776	-0.52	-0.59	-0.49	-0.6	-0.84	-1.01
777	-0.65	-0.67	-0.57	-0.55	-0.54	-0.56
778	-1.18	-1.52	-0.98	-1.02	-0.75	-1.49
779	-1.63	-1.52	-0.98	-1.59	-1.46	-1.49
780	1.3	1.25	1.61	1.02	0.79	1.44
781	0.04	0.12	-0.1	0.24	-0.26	-0.4
782	-0.4	-0.4	-0.3	-0.46	-0.56	-0.19
783	-1.08	-0.92	-0.89	-0.68	-0.11	-1.49
784	0.74	0.7	0.8	0.6	0.55	0.84
785	-0.5	-0.6	-0.48	-0.45	-0.45	-0.39
786	-1.63	-0.96	-0.84	-1.59	-0.98	-1.49
788	0.29	0.36	0.51	0.13	0.31	0.41
790	1.07	1.12	0.58	1.67	1.93	1.6
793	-0.79	-1	-0.8	-0.59	-0.53	-0.73
794	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
795	-0.23	-0.07	0.18	-1.12	-1.46	-0.8
797	-1.18	-0.92	-1.51	-1.59	-0.71	-1.49
799	-1.63	-1.52	-1.51	-1.02	-1.46	-1.49
810	-0.66	-0.79	-0.74	-0.43	-1.46	-0.61
811	2.53	2.63	2.62	2.51	2.55	2.62
813	2.46	2.46	2.43	2.45	2.21	2
814	-0.23	-0.27	-0.27	-0.29	-0.47	-0.43
815	-0.96	-0.72	-1.51	-0.75	-0.54	-0.7
816	-0.81	-1.04	-0.5	-0.56	-0.3	-0.58
817	0.48	0.41	0.61	0.57	0.93	0.64
818	0.52	0.56	0.55	0.7	0.74	0.91
819	0.29	0.26	0.29	0.34	0.3	0.25
820	-0.92	-1.52	-1.51	-1.59	-1.46	-1.49
821	2.4	2.43	2.59	2.34	2.68	2.66
822	1.93	1.92	1.95	1.7	1.86	1.97
823	1.01	0.97	0.98	1.1	0.68	1.22
824	1.94	2.08	1.92	1.94	1.57	1.74
825	-1.63	-0.75	-0.73	-0.88	-0.84	-1.49
826	2.24	2.27	2.28	1.69	1.92	1.87
827	-0.55	-0.64	-0.62	-0.73	-0.79	-0.7
829	1.86	1.85	1.94	1.78	1.85	1.8
830	1.82	1.81	1.87	1.91	1.94	2
831	1.99	1.95	1.91	2.2	1.77	1.44
832	2	2.05	2.01	1.52	1.48	1.74
833	1.45	1.38	1.04	1.62	1.74	1.13
834	-0.26	-0.35	-0.05	-0.07	-0.34	-0.4
835	0.65	0.56	0.63	0.48	0.22	0.14
836	1.33	1.21	1.15	1.3	1.45	1.54
837	-0.26	-0.3	-0.24	-0.08	-0.37	-0.46
839	0.39	0.33	0.42	0.06	0.17	0.16
840	0.35	0.48	0.41	0.03	0.23	-0.13
841	1.15	1.12	1.19	0.89	1.34	1.09
842	0.23	0.18	0.3	-0.15	-0.15	0
844	-0.96	-1.52	-0.78	-0.73	-0.98	-0.85
845	-0.15	-0.29	-0.33	-0.31	-0.98	-0.73
846	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
847	1.15	1.13	1.37	1.26	1.18	0.8
857	1.96	1.9	1.58	2.39	2.48	1.75
858	1.68	1.59	1.38	1.7	2.06	1.21
859	-1.08	-1.08	-1.51	-1.59	-1.46	-1.49
860	0.35	0.41	0.27	0.59	0.43	0.26
861	1.94	1.95	2.14	1.59	1.6	1.24
862	-0.72	-0.73	-1.02	-0.2	-0.61	-0.7
863	-0.55	-0.59	-0.67	-0.57	-0.46	-0.66
864	-0.71	-0.71	-0.72	0.29	-0.25	-0.3
865	1.4	1.42	1.33	1.49	1.44	1.46
866	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
867	1.14	1.11	1.16	1.39	0.94	0.87
868	0.65	0.57	0.72	0.49	0.19	0.65
869	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
871	2.15	2.15	2.23	2.49	0.73	1.53
873	0.36	0.24	0.54	0.08	0.09	0.35
874	-0.31	-0.33	-0.33	-0.03	-0.37	-0.44
875	-0.46	-0.51	-0.49	-0.46	-0.14	-0.13
881	-1.63	-1.52	-1.51	-0.84	-1.46	-1.49
885	-0.62	-0.53	-0.93	-1.59	-1.46	-1.49
886	-1.01	-1	-1.02	-0.77	-0.75	-0.85
887	-1.08	-1.52	-1.51	-1.59	-1.46	-1.49
889	0.61	0.57	0.7	0.62	1.02	0.78
890	1.46	1.51	0.8	1.81	1.53	1.43
891	1.38	1.38	0.65	1.79	1.55	1.56
892	0.52	0.57	0.58	0.37	0.39	0.4
894	1.39	1.41	1.16	2.21	1.27	-0.07
896	0.67	0.8	0.56	0.84	0.74	0.73
898	0.26	0.31	-0.03	0.65	0.19	1.04
899	0.42	0.46	-0.08	0.82	0.58	0.92
900	1.85	1.87	2.16	1.46	2.76	2.79
901	0.49	0.34	0.86	0.28	0.43	0.75
902	0.19	0.17	0.25	0.49	0.5	0.23
904	0.88	0.86	0.94	0.85	0.95	0.78
905	0.6	0.56	0.68	0.32	0.52	0.78
912	-0.11	-0.17	0.27	-0.43	-0.46	-0.62
914	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
915	-0.69	-0.92	-0.78	-0.63	-0.79	-0.61
916	-1.01	-1.08	-1.51	-1.12	-1.46	-1.49
917	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
919	-1.63	-1.52	-1.51	-1.02	-1.46	-1.49
920	-0.83	-1.08	-0.72	-1.59	-0.98	-1.49
921	-1.18	-1.52	-1.51	-0.84	-0.84	-0.53
922	-0.77	-0.92	-0.67	-1.59	-1.46	-1.49
923	-1.63	-1.52	-1.51	-0.84	-1.46	-0.68
924	-1.18	-1.52	-1.51	-0.84	-0.98	-0.92
925	-0.68	-0.68	-0.7	-0.58	-0.64	-0.62
926	-1.01	-1.52	-1.51	-1.59	-1.46	-1.49
928	2.28	2.31	2.23	2.11	2.08	2.05
929	1.39	1.43	1	-0.11	-0.04	0.67
930	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
931	-0.86	-1.52	-0.78	-0.8	-0.56	-0.77
932	-1.63	-1.52	-1.07	-1.12	-1.46	-0.85
933	-0.76	-0.75	-0.78	-0.69	-0.71	-0.68
939	-0.7	-0.74	-0.65	-0.84	-0.53	-0.92
940	-0.74	-0.89	-0.86	-0.94	-1.46	-0.37
941	-0.72	-0.57	-0.59	-0.21	-0.5	-0.61
942	-0.83	-1	-0.66	-1.12	-1.46	-0.8
943	-1.63	-1.04	-1.51	-1.12	-0.91	-0.85
944	-0.79	-0.92	-0.72	-1.12	-1.46	-1.49
947	-0.07	-0.1	-0.42	-0.41	-0.38	-0.41
948	-0.3	-0.25	-0.42	-0.8	-0.79	-0.2
949	1.11	1.1	0.88	1.08	0.77	0.83
950	1.73	1.7	2.04	1.18	1.12	0.69
951	-1.18	-1.52	-0.8	-0.88	-1.46	-0.77
952	-0.05	-0.18	0.01	-0.42	-0.2	-0.4
953	0.66	0.85	0.38	-0.88	-0.2	-0.29
954	-0.39	-0.49	-0.47	-0.53	-0.41	-0.28
955	0.04	-0.1	-0.02	0.28	0.21	0.25
956	0.49	0.36	0.25	0	0.77	0.07
957	0.01	0.02	-0.04	0.05	0.14	0.12
958	-0.31	-0.34	-0.31	-0.48	-0.63	-0.59
959	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
960	2.67	2.77	2.37	2.58	2.33	1.2
961	1.13	1.15	0.99	1.24	1.18	0.91
962	-0.79	-0.96	-0.76	-1.59	-1.46	-1.49
963	-0.41	-0.35	-0.37	-0.55	-0.59	-1.01
966	-0.22	-0.16	-0.41	0.71	0.32	0.5
967	2.16	2.12	2.28	2.11	2.02	2.4
968	-0.34	-0.32	-0.27	-0.48	-0.26	0.26
969	-0.74	-0.63	-0.59	-0.53	-0.43	-0.51
970	-1.01	-1.08	-0.93	-1.12	-1.46	-1.49
971	-0.6	-0.61	-0.63	-0.45	-0.38	-0.48
972	-0.39	-0.37	-0.53	-0.45	-0.66	-1.01
973	-1.18	-1	-1.02	-1.12	-1.46	-0.92
974	-0.92	-0.79	-0.98	-0.94	-1.46	-1.49
975	1.97	1.88	2.31	1.59	2.09	2
976	1.06	1.12	1.03	0.01	0.11	-0.25
977	1.85	1.84	1.84	1.08	1.51	1.64
978	0.19	0.25	0.04	-0.27	-0.1	-0.1
983	1.41	1.39	0.82	1.68	1.56	1.54
987	1.16	1.2	1.22	0.76	1.01	0.8
988	1.09	1.09	1.14	1.34	1.19	1.27
989	1.83	1.86	1.9	2.05	2.01	2.01
990	0.05	0.26	-0.27	0.34	0.23	0.06
991	1.06	1.07	0.4	1.28	1.13	1.22
993	0.47	0.57	0.2	0.49	0.53	0.6
994	0.36	0.28	-0.04	1.11	0.61	0.41
995	0.09	0.07	-0.2	0.35	0.27	0.26
996	1.3	1.31	1.35	1.57	1.47	1.19
997	0.79	0.74	0.69	0.98	1.22	1.47
999	2.74	2.82	2.9	2.2	2.07	2.26
1000	0.93	0.86	0.94	0.98	-0.22	-0.4
1001	1.05	1.09	0.84	1.53	-0.22	-0.15
1002	-0.89	-0.87	-1.51	-0.73	-0.79	-1.49
1003	0.2	0.14	-0.42	-1.12	-0.91	-0.46
1004	-0.6	-0.5	-0.62	-0.94	-1.46	-1.49
1005	-1.01	-1.52	-1.51	-0.75	-0.59	-0.47
1006	-1.63	-1.52	-1.51	-1.59	-0.98	-1.49
1007	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1008	0.01	-0.14	0.06	-0.8	-0.56	-0.92
1009	0.15	0.24	0.27	0.95	-0.64	-0.77
1010	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1012	-0.19	-0.17	-0.49	0.35	-0.69	-0.17
1013	-0.45	-0.49	-0.38	-0.52	-0.84	-1.01
1014	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1015	-0.92	-0.84	-0.78	-0.59	-0.21	-0.27
1016	-1.63	-1.52	-1.51	-1.59	-0.91	-1.49
1017	0.39	0.49	0.16	0.6	0.39	0.57
1019	1.83	1.81	1.93	1.98	2.14	2.18
1020	0.22	0.2	0.36	0.09	0.54	0.72
1021	1.3	1.25	1.36	1.45	2.04	1.6
1022	0.71	0.62	0.72	0.84	0.7	0.67
1024	0.9	0.96	0.78	1.41	1.03	0.71
1025	0.88	0.9	0.84	0.97	0.99	1.07
1026	1.4	1.47	1.38	1.16	2.17	2.21
1027	1	0.91	1.07	0.63	0.68	0.92
1029	-0.5	-0.62	-0.34	1.08	0.72	1.49
1030	0.46	0.28	0.95	0.71	0.85	1.15
1031	0	-0.08	-0.22	0.16	0.39	0.56
1032	-0.26	-0.27	-0.36	-0.09	-0.07	-0.05
1033	0.04	-0.04	-0.27	-0.1	0.14	-0.08
1036	-0.45	-0.47	-0.57	-0.69	-0.48	-0.46
1039	0.42	0.55	0.1	0.76	0.23	0.46
1040	-0.05	-0.07	0.01	-0.17	0.05	-0.11
1044	-1.63	-1.52	-1.51	-1.12	-1.46	-1.49
1045	-1.63	-1.52	-1.51	-1.02	-1.46	-1.49
1046	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1047	-1.63	-0.87	-1.51	-1.02	-1.46	-1.01
1050	-0.08	-0.08	-0.04	-0.13	-0.38	-0.43
1051	0.76	0.69	0.77	0.94	0.7	1.29
1052	1.06	0.77	0.84	0.2	-0.29	-0.01
1053	-1.63	-1.52	-1.51	-1.59	-0.91	-1.49
1054	1.06	1.01	0.99	1	0.74	0.54
1056	-0.51	-0.54	-0.59	-1.59	-0.84	-0.77
1058	0.81	0.78	0.2	0.98	1.1	1.01
1059	1.07	1.13	0.95	1.26	1.4	1.26
1060	0.36	0.37	0.33	0.61	0.6	0.56
1062	1.07	1.1	0.56	1.33	1.38	0.94
1063	0.97	0.89	0.49	0.99	1.33	1.23
1066	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1068	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1069	0.3	0.28	0.38	0.28	0.45	0.42
1070	0.87	0.88	0.91	0.92	0.95	0.84
1072	2.78	2.83	2.76	2.89	2.58	2.87
1073	1.39	1.48	1.36	0.9	1.21	1.03
1075	1.11	0.93	1.04	-0.07	0.37	-0.25
1080	-0.54	-0.61	-0.47	-0.8	-0.61	-0.8
1081	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1101	-0.89	-1.04	-0.59	-1.02	-1.46	-0.85
1102	0.42	0.34	0.62	0.16	0.25	0.25
1103	-1.63	-1.08	-1.51	-1.59	-1.46	-1.01
1104	0.86	0.95	0.37	0.84	0.37	0.47
1105	1.57	1.58	1.55	1.86	1.59	1.74
1106	0.91	0.85	0.86	0.84	0.81	0.73
1107	1.12	1.06	1.24	1.17	1.44	1.75
1108	2.17	2.17	2.27	2.16	2.11	2.17
1109	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1111	0.23	0.35	-0.11	0.56	0.28	0.13
1113	-1.63	-1.52	-1.51	-1.59	-0.98	-1.49
1114	-1.01	-1.52	-0.93	-0.8	-1.46	-0.8
1116	1.42	1.63	0.76	-0.68	-0.5	0.64
1118	-0.64	-0.71	-1.07	-0.54	-0.91	-0.6
1119	0.77	0.62	0.83	1.15	1.1	1.33
1120	0.1	0.09	0.08	0.08	0.14	0.16
1121	0.44	0.46	0.73	0.54	0.52	0.68
1122	0.13	0.12	0.02	0.29	0.38	0.38
1123	-0.02	0.04	-0.02	-0.31	-0.38	-0.6
1124	-0.26	-0.19	-0.36	-0.33	0.39	-0.85
1128	-0.66	-0.65	-0.57	-1.02	-0.57	-0.62
1129	-1.63	-1.52	-1.51	-1.12	-1.46	-1.49
1130	0.15	0.01	0.43	0.08	0.18	0.65
1131	-0.2	-0.16	-0.27	-1.12	-1.46	-0.8
1132	-1.63	-1.52	-1.51	-0.53	-1.46	-1.01
1133	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1134	-0.65	-0.67	-0.58	-0.51	-0.57	-0.64
1135	-0.77	-0.73	-0.81	-0.94	-1.46	-0.57
1136	-1.63	-1.52	-1.51	-1.12	-1.46	-1.49
1137	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1138	-0.89	-0.84	-0.68	-0.73	-0.59	-0.77
1139	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1140	0.7	0.77	0.89	0.23	0.87	0.47
1141	-0.56	-0.54	-0.5	-0.56	-0.44	-0.73
1142	-1.08	-1.08	-1.02	-0.94	-0.91	-1.01
1143	-0.59	-0.55	-0.6	-0.94	-0.69	-0.85
1144	-1.63	-0.96	-0.98	-0.84	-0.91	-0.85
1145	-0.96	-1.04	-1.51	-1.59	-1.46	-1.49
1146	-1.63	-1	-1.51	-1.59	-1.46	-1.49
1147	0.87	0.95	0.91	1.15	1.17	1.15
1149	-0.69	-0.6	-0.72	-0.94	-0.64	-0.58
1152	-0.18	-0.08	0.29	-0.14	0.11	-0.01
1153	0.5	0.44	0.29	0.02	0.35	0.42
1154	-0.05	0.01	0	0	-0.05	0.12
1155	0.64	0.66	0.5	0.48	0.55	0.67
1158	-0.64	-0.67	-0.69	-0.69	-0.41	-0.85
1160	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1161	-0.15	-0.12	-0.34	0.04	-0.11	-0.12
1163	1.05	1.03	0.59	1.28	1.12	1.02
1164	0.75	0.74	0.42	0.99	0.71	0.71
1173	1.72	1.74	1.6	1.87	2.03	1.97
1174	1.15	1.17	0.98	1.26	1.38	1.25
1175	1.02	1.04	0.98	0.82	0.89	1.12
1176	0.72	0.72	1	0.73	0.67	1.08
1179	-0.92	-0.78	-0.98	-0.75	-0.79	-1.49
1180	-0.86	-1.08	-0.98	-0.69	-0.71	-0.92
1181	-0.27	-0.26	-0.18	-0.17	-0.29	-0.19
1182	1.05	1.06	1.21	0.94	0.93	0.94
1183	0.87	0.94	1.14	0.51	0.61	0.58
1184	0.75	0.64	0.85	1.14	1.48	1.28
1185	-0.02	0.02	-0.11	-0.07	-0.17	-0.15
1186	0.35	0.38	0.56	0.54	0.48	0.6
1187	-1.63	-1.52	-0.84	-1.12	-1.46	-1.49
1188	-0.92	-0.96	-0.7	-1.59	-1.46	-0.92
1191	3.39	3.42	3.46	0.92	0.97	1.59
1192	1.97	1.95	1.87	1.61	1.51	1.84
1195	0.72	0.69	0.9	0.39	0.47	0.87
1196	0.38	0.4	0.41	0.37	0.38	0.44
1198	0.77	0.66	0.78	0.52	0.55	0.69
1200	0.99	0.92	1.52	0.73	1.32	1.42
1201	0.03	-0.03	0.23	0.14	0.52	0.81
1203	0.41	0.35	0.59	0.09	0.49	0.33
1207	1.04	1.06	0.89	1.28	1.19	1.08
1208	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1209	1.32	1.36	1.31	1.21	1.48	1.46
1211	1.53	1.49	1.69	1.29	1.59	1.72
1212	1.2	1.3	0.91	1.03	1.24	1.03
1213	2.21	2.24	2.4	2.36	2.44	2.54
1215	-1.63	-1.52	-1.51	-0.94	-1.46	-1.49
1230	-0.57	-0.43	-0.39	-1.59	-0.47	-1.49
1232	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1233	-1.63	-1.08	-1.51	-1.12	-1.46	-0.92
1234	-0.56	-0.44	-0.5	-0.88	-0.64	-0.85
1235	-1.63	-1.52	-1.51	-1.59	-0.75	-1.49
1236	-1.63	-1.52	-0.98	-0.84	-0.98	-1.49
1237	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1238	-1.01	-0.75	-1.51	-1.59	-0.91	-1.01
1240	-0.41	-0.41	-0.42	-0.59	-0.79	-0.41
1241	-0.48	-0.53	-0.55	-0.62	-0.79	-0.66
1244	-0.96	-0.84	-1.51	-0.88	-0.98	-1.49
1259	-1.18	-0.87	-1.02	-0.84	-0.59	-0.64
1260	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1261	-0.89	-1	-0.93	-0.73	-0.59	-0.85
1262	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1263	0.41	0.45	0.08	0.21	0.39	1.05
1264	1.4	1.58	1.22	0.52	-0.98	-0.8
1265	2.07	2.16	2.15	1.99	1.66	1.92
1266	2.69	2.66	2.82	2.35	2.21	2.17
1267	0.42	0.32	0.47	0.01	-0.09	0.03
1268	-0.24	-0.23	0.12	-0.84	-1.46	-1.49
1269	-0.89	-1.52	-1.51	-1.02	-0.71	-0.39
1270	-0.56	-0.59	-0.64	-0.34	-0.38	-0.35
1271	0.33	0.29	0.28	-0.11	0.14	-0.01
1272	-0.89	-0.82	-0.73	-0.49	-0.39	0.19
1277	2.01	2.18	1.85	3.44	-0.15	-0.25
1278	1.5	1.73	1.53	3.1	-0.24	-0.31
1280	-0.55	-0.67	-0.42	-0.51	-0.34	-0.44
1281	1.75	2.05	1.13	2.14	-0.53	-0.52
1282	1.86	2.05	1.45	1.99	0.16	-0.21
1284	1.51	1.7	1.02	1.92	0.25	-0.2
1285	-0.39	-0.45	-0.34	-0.39	-0.61	-0.61
1286	-0.37	-0.38	-0.39	-0.4	-0.59	-0.68
1287	1.04	0.75	1.4	1.13	1.55	1.42
1288	0.56	0.42	0.7	-0.3	0.29	0.67
1289	0.83	0.98	0.66	2.08	-0.37	-0.3
1290	1.69	1.78	1.58	2.28	-0.37	-0.46
1291	0.18	0.44	0.32	0.6	-0.69	-0.35
1292	0.02	0.28	0.03	0.1	-0.79	-0.38
1293	0.8	1.14	0.38	1.93	-0.5	-0.62
1294	1.27	1.26	0.85	0.94	0.99	0.23
1295	1.2	0.92	1.5	2.17	1.5	1.45
1296	-0.5	-0.55	-0.37	-0.18	-0.51	-0.85
1297	-0.52	-0.73	-0.45	-1.59	-1.46	-1.49
1298	-0.39	-0.45	-0.28	-1.59	-0.66	-0.7
1299	-0.02	-0.11	0.26	-0.52	-0.63	-0.43
1300	-0.43	-0.42	-0.54	-0.8	-0.56	-0.35
1301	0.36	0.03	0.44	-0.39	-0.79	-0.23
1302	-0.65	-0.65	-0.63	-0.53	-0.41	-0.43
1303	1.48	1.42	1.4	1.59	0.15	1.21
1305	-0.57	-0.79	-1.51	-0.8	-0.44	-0.62
1306	0.22	0.29	0.49	-0.25	-0.84	-0.58
1307	0.52	0.6	0.51	0.46	-0.98	-0.32
1310	-1.63	-1.52	-1.51	-1.59	-1.46	-0.92
1311	-0.96	-1.52	-1.51	-0.8	-0.84	-0.8
1312	0.91	0.96	1.01	0.83	0.95	0.97
1314	1.98	1.96	2.09	1.98	2	2.03
1315	1.66	1.6	1.79	1.7	1.6	1.48
1316	1.93	2.06	1.64	1.58	1.76	1.85
1317	1.07	0.93	1.12	0.72	0.8	0.72
1318	-0.03	-0.01	0.1	-0.16	0.04	-0.08
1325	-1.18	-1.52	-1.02	-1.12	-1.46	-1.49
1326	-0.31	-0.33	-0.42	-0.23	-0.25	-0.2
1327	1.87	1.81	1.89	1.89	2.05	2.26
1337	1.27	1.28	1.09	1.31	1.68	1.58
1339	-0.86	-0.87	-1.07	-0.46	-0.98	-0.92
1340	1.27	1.21	1.17	1	1.29	1.35
1346	-0.7	-0.71	-0.47	-0.7	-0.5	-0.52
1347	0.82	0.8	0.75	0.92	0.93	0.89
1349	0.88	0.88	0.78	0.94	1.01	1.07
1351	1.26	1.22	1.08	1.35	1.56	1.67
1352	0.14	0.12	-0.03	0.18	0.18	0.14
1353	-0.23	-0.26	-0.28	-0.09	-0.09	-0.15
1355	0.53	0.55	0.48	0.64	0.87	0.81
1356	2.38	2.2	3.09	1.53	2.52	2.35
1357	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1358	-0.79	-1.52	-1.51	-1.59	-1.46	-0.92
1359	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1360	-1.08	-1.04	-1.51	-1.12	-1.46	-1.49
1361	-1.63	-1.08	-1.51	-1.59	-0.91	-1.49
1362	1.52	1.58	1.42	1.52	1.11	0.89
1363	1.23	1.03	1.66	1.95	2.4	2.39
1364	2.71	2.77	2.7	2.23	2.36	2.85
1365	1.9	1.87	1.89	1.09	1.81	2.09
1366	1.67	1.64	1.65	0.68	1.54	1.57
1368	0.34	0.07	0.31	-0.46	-0.08	0.04
1369	-1.18	-1.04	-1.51	-0.77	-1.46	-1.49
1370	-1.63	-1.52	-1.07	-0.94	-1.46	-1.49
1371	0.96	0.84	0.75	1.17	1.67	0.76
1373	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1374	0.21	0.26	0.49	0.88	0.86	1.56
1375	-0.47	-0.6	-1.02	-0.44	-0.43	-0.32
1376	0.38	0.32	0.55	0.37	0.58	1.07
1379	0.78	0.71	0.78	0.35	0.66	0.58
1380	-0.65	-0.58	-0.63	-1.59	-0.58	-1.49
1381	-0.53	-0.48	-0.57	-0.32	-1.46	-0.73
1382	0.44	0.25	0.48	0.76	-0.38	-0.2
1384	0.17	0.2	0.15	0.46	0.53	0.95
1385	0.88	0.9	0.93	0.85	0.87	0.71
1386	1	1.01	1.07	1.14	1.02	1.18
1387	0.93	0.97	1	1.04	0.99	0.95
1388	0.58	0.53	0.62	0.74	0.53	0.71
1389	-0.19	-0.17	0.01	-0.14	-0.04	0.33
1390	-0.07	-0.06	0.09	-0.28	-0.14	-0.1
1392	-1.63	-1.52	-1.51	-1.59	-0.51	-0.92
1393	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1394	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1395	-1.63	-1.52	-1.51	-1.59	-1.46	-0.92
1396	0.82	0.77	0.98	-0.17	-0.79	-0.28
1398	1.71	1.74	1.74	1.67	1.73	1.61
1399	0.57	0.65	0.67	0.83	0.76	0.82
1400	-0.55	-0.62	-0.58	-0.58	-0.69	-0.8
1401	-1.01	-1.52	-1.51	-1.02	-0.75	-0.85
1404	-1.08	-1.52	-1.51	-0.88	-0.66	-0.77
1406	-0.92	-0.71	-1.51	-0.88	-0.75	-0.7
1407	0.16	0.25	0	0.22	0.21	0.1
1408	-0.02	0.01	-0.06	-0.06	-0.17	-0.14
1409	-1.63	-1.52	-1.07	-0.88	-1.46	-0.85
1410	1.37	1.34	1.41	0.94	1.9	1.89
1411	-0.86	-1.52	-0.86	-0.88	-0.79	-0.66
1412	-1.08	-1.52	-1.51	-1.59	-1.46	-1.49
1413	-0.55	-0.38	-0.58	-0.55	-0.32	-0.46
1414	-1.18	-1.52	-0.86	-1.59	-0.66	-0.56
1415	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1417	-0.72	-0.78	-0.81	-0.5	-0.42	-0.64
1418	-1.63	-1.52	-0.89	-1.59	-1.46	-1.49
1419	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1420	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1421	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1427	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1428	-0.81	-0.92	-0.76	-0.75	-0.75	-0.77
1429	-0.09	-0.13	0.03	-0.12	-0.11	0.06
1431	1.99	2.02	1.85	2.13	2.07	2.23
1432	0.94	1.01	0.85	1.15	0.93	1.12
1434	1.53	1.55	1.32	2	1.76	1.75
1435	2.04	2.32	1.88	2.68	2.34	1.87
1436	-0.25	-0.19	-0.2	-0.49	-0.35	-0.16
1437	-0.02	0.09	-0.35	-0.25	-0.44	-0.58
1438	-0.27	-0.35	-0.27	-0.21	-0.13	-0.07
1439	-0.26	-0.22	-0.36	-0.88	-0.84	-0.7
1440	0.43	0.46	-0.07	0.59	0.07	0.11
1441	-0.81	-0.89	-0.76	-0.94	-0.98	-0.73
1444	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
1445	0.8	0.83	0.71	1.14	0.97	0.79
1447	-1.63	-1.52	-1.51	-1.59	-1.46	-0.62
1448	2.63	2.72	3.03	-1.02	-0.5	-0.54
1452	2.31	2.32	2.53	2.24	2.28	2.36
1453	1.62	1.63	1.64	1.72	1.68	1.67
1454	1.54	1.67	1.39	1.18	1.4	1.21
1455	1.36	1.35	1.35	1.32	1.43	1.5
1456	0.93	0.91	1.02	0.86	0.98	1.08
1457	1.69	1.63	1.77	1.94	1.8	1.78
1459	0.8	0.87	0.71	1.01	0.9	0.98
1460	1.4	1.4	1.33	1.32	1.31	1.46
1462	0.9	0.68	0.92	0.92	-0.26	-0.15
1463	-0.72	-1.08	-1.51	-0.66	-0.84	-0.77
1464	-0.04	-0.07	-0.16	-0.47	-0.79	-0.8
1465	2.55	2.74	2.58	1.64	0.23	1.03
1466	-0.13	0.03	-0.16	0.81	-0.41	-0.43
