gene	GSM1076115	GSM1076114
57617	0.96	0.97
57619	-0.32	-0.27
57620	0.37	0.47
57621	0.02	0.16
57622	-0.13	-0.16
57623	-0.08	-0.09
57624	-0.4	-0.35
57626	-1.07	-0.98
57628	-0.47	-0.37
57630	0.52	0.72
57631	-0.21	-0.1
57633	-0.94	-0.86
57634	1.59	1.55
57636	1.62	1.66
57639	-0.82	-0.91
57642	-0.33	-0.37
57643	-0.68	-0.65
57644	-0.71	-0.7
57645	0.71	0.67
57646	0.05	0.08
57647	0.84	0.87
57648	0.49	0.4
57649	0.86	0.9
57654	0.02	-0.01
57655	0.89	0.92
57657	-0.51	-0.58
57658	0.73	0.66
57659	1.28	1.16
57661	1.38	1.37
57662	-0.61	-0.57
57663	-0.63	-0.62
57664	-0.02	-0.31
57665	-0.01	0
57666	0.8	0.54
57669	-0.37	-0.32
57670	0.21	0.3
57673	0.29	0.37
57674	2.51	1.47
57677	-0.34	-0.32
57678	0.29	0.2
57679	0.22	0.34
57680	1.39	1.37
57683	-0.31	-0.25
57684	-0.24	-0.13
57685	0.8	0.77
57687	-0.67	-0.68
57688	0.93	0.67
57689	-0.41	-0.35
57690	0.92	0.83
57692	0.83	0.84
57693	0.16	0.29
57695	0.17	0.22
57696	0.05	0.04
57697	-0.08	0.06
57698	-0.67	-0.47
57699	-0.46	-0.51
57700	0.82	0.77
57701	0.6	0.57
57703	0.34	0.36
57704	0.09	0.09
57705	-0.68	-0.73
57706	0.54	0.49
57707	0.14	0.14
57708	0.34	0.44
57709	-0.94	-0.75
57710	0.85	0.8
57713	-0.29	-0.25
57715	-0.07	-0.19
57716	-0.06	-0.01
57717	-0.09	-0.16
57718	-0.6	-0.62
57719	0.55	0.58
57720	1.37	1.35
57721	-0.06	-0.03
57722	0.87	0.76
57724	0.84	0.72
57727	0.77	0.78
57728	0.01	0.01
57731	-0.4	-0.35
57732	-0.46	-0.45
57758	-0.6	-0.78
57761	0	-0.01
57763	0	-0.04
57786	-0.09	-0.09
57787	1.12	1.17
57794	0.63	0.61
57795	-0.94	-0.86
57798	0.67	0.78
57799	0.7	0.63
57804	0.49	0.3
57805	0.7	0.63
57818	-1.56	-1.59
57819	0.15	0.19
57820	-1.56	-1.59
57821	-0.33	-0.34
57822	-0.65	-0.98
57823	-0.94	-1.1
57826	0.41	0.61
57827	0.16	0.14
57828	-0.78	-0.7
57834	-1.56	-1.1
57835	-1.56	-0.98
57862	0.33	0.34
57863	-0.54	-0.62
57864	-1.56	-1.59
58155	0.13	0.28
58157	-0.78	-1.1
58158	-1.56	-1.59
58189	-1.56	-0.91
58190	1.23	1.27
58191	0.56	-0.06
58473	-0.94	-1.1
58475	-0.49	-0.57
58476	1.4	1.35
58477	1.64	1.63
58478	0.47	0.51
58480	0.38	0.41
58484	-0.78	-0.86
58485	0.31	0.31
58486	-0.27	-0.31
58487	0.25	0.39
58488	-0.26	-0.28
58489	0.46	0.57
58490	0.56	0.55
58493	0.08	0.18
58494	0.05	-0.01
58495	-1.56	-1.59
58496	-0.78	-0.67
58498	-0.94	-1.59
58499	0.67	0.83
58500	-0.21	-0.23
58504	0.17	0.31
58505	1.39	1.24
58508	0.64	0.56
58509	0.95	0.89
58510	-0.75	-0.82
58511	-1.56	-1.59
58512	-0.94	-0.78
58513	0.76	0.74
58524	-1.56	-1.59
58525	0.98	0.99
58526	0.48	0.43
58527	0.58	0.79
58528	-0.23	-0.18
58529	-1.07	-0.98
58530	-1.07	-0.91
58531	-0.94	-1.59
58533	0.68	0.74
58538	-0.68	-0.59
58985	-1.56	-1.59
58986	-0.45	-0.4
59067	-1.56	-1.1
59084	0.49	0.5
59269	0.34	0.22
59271	-0.27	-0.35
59272	-1.56	-1.59
59277	0.97	0.95
59283	-0.52	-0.49
59284	0.81	0.75
59285	-1.56	-1.59
59286	1.16	1
59307	-0.75	-0.86
59335	-1.56	-1.59
59336	-1.56	-1.59
59338	0.36	0.39
59339	0.71	0.4
59340	-1.56	-1.59
59341	-0.3	-0.28
59342	1.8	1.79
59343	0.65	0.65
59344	-0.75	-0.65
59345	1.02	1.12
59349	0.23	0.22
59350	-0.82	-0.98
59352	0.35	0.21
60312	1.38	1.45
60313	0.27	0.29
60314	0.47	0.46
60343	0.35	0.32
60370	0.32	0.37
60385	-1.56	-1.1
60386	0.01	0.02
60401	0.48	0.47
60412	1.48	1.43
60436	0.15	0.16
60437	-0.78	-0.73
60468	-0.33	-0.27
60481	0.81	0.9
60482	0.03	0.23
60484	-1.07	-1.1
60485	0.59	0.55
60487	-0.34	-0.24
60488	0.14	0.06
60490	-0.08	-0.1
60491	0.47	0.56
60492	0.03	0.03
60493	-0.07	0.01
60494	-0.73	-0.75
60495	-1.56	-1.59
60496	0.07	0.17
60506	-0.78	-0.86
60509	-0.2	-0.21
60526	0.53	0.57
60528	0.63	0.69
60529	0.01	-0.06
60558	-0.16	-0.07
60559	1.09	1.31
60560	0.47	0.51
60561	0.42	0.38
60592	0.18	0.51
60598	-0.82	-1.1
60625	0.17	0.15
60626	1.29	1.23
60672	-0.08	-0.05
60673	0.42	0.41
60675	-1.56	-1.59
60676	-0.41	-0.47
60678	0.19	0.14
60680	-0.22	-0.33
60681	2.27	2.27
60682	0.72	0.78
60684	0.76	0.7
60685	1.37	1.43
60686	-0.16	-0.2
63027	-0.36	-0.44
63035	0.68	0.61
63036	-1.07	-0.91
63826	-0.04	-0.05
63827	-0.87	-0.78
63874	1.3	1.17
63875	1.1	1.08
63876	-0.27	-0.19
63877	-0.16	-0.12
63891	0.67	0.6
63892	0.44	0.49
63893	1.24	1.18
63894	0.42	0.4
63895	0.42	0.56
63897	0.69	0.61
63898	-0.6	-0.75
63899	-0.25	-0.26
63901	-0.07	0.24
63905	0.72	0.72
63906	-0.13	-0.14
63908	-0.42	-0.4
63910	-0.34	-0.37
63915	-0.01	-0.02
63916	1.36	1.38
63917	0.28	0.18
63922	-0.08	0.06
63923	1.85	1.37
63924	-1.56	-1.59
63925	0.85	0.86
63926	-0.82	-0.75
63928	-1.56	-1.59
63931	0.34	0.35
63932	0.32	0.41
63933	0.19	0.14
63934	-0.36	-0.32
63935	0.56	0.45
63939	0	-0.04
63940	-0.5	-0.62
63941	-0.73	-0.59
63943	-0.25	-0.27
63946	-1.56	-1.59
63948	-1.07	-1.59
63950	-0.54	-0.52
63951	-1.56	-0.91
63967	0.04	0.28
63971	0.74	0.74
63973	-1.56	-1.59
63974	-1.07	-1.1
63976	-0.07	-0.06
63977	0.23	0.18
63978	-1.56	-1.59
63979	-0.2	-0.02
63982	-0.04	-0.06
64005	-0.57	-0.64
64061	0.61	0.57
64062	0.35	0.51
64063	-0.94	-0.82
64065	-0.26	-0.03
64066	-1.07	-0.82
64067	-0.51	-0.43
64072	-0.49	-0.54
64077	-0.12	-0.15
64078	-0.87	-0.86
64080	-0.61	-0.6
64083	0.93	0.93
64084	-0.44	-0.55
64087	0.02	0.01
64089	-0.22	-0.06
64090	-0.78	-0.7
64091	-0.94	-1.1
64092	-1.56	-1.59
64093	0.91	1.17
64094	2.03	2.02
64096	-0.39	-0.45
64097	-0.35	-0.31
64098	-0.73	-0.98
64101	-0.78	-0.86
64102	-0.36	-0.3
64105	-0.62	-0.48
64106	-0.65	-0.82
64108	0.52	-0.23
64109	0.57	0.43
64111	-1.56	-1.59
64112	-0.29	-0.26
64114	1.57	1.61
64115	-0.03	-0.2
64116	-0.15	-0.23
64118	0.41	0.4
64121	0.99	1.15
64122	-1.56	-1.59
64123	-0.94	-0.78
64127	-0.4	-0.67
64129	0.63	1.44
64130	-0.68	-0.73
64131	0.47	0.16
64132	0.53	0.47
64135	0.57	-0.07
64137	-0.5	-0.55
64145	0.71	0.66
64146	-0.19	-0.16
64147	-0.47	-0.55
64149	0.15	0.11
64151	-0.3	-0.11
64168	-0.94	-0.86
64170	-0.73	-0.73
64172	-0.28	-0.29
64174	-0.61	-0.65
64175	1.59	1.48
64180	-1.56	-1.59
64184	-1.56	-1.1
64207	1.15	1.08
64208	-1.56	-1.1
64210	0.51	0.61
64211	-1.56	-0.86
64215	0.69	0.75
64216	0.12	0.2
64218	-0.61	-0.59
64219	1.14	1.17
64220	-0.87	-1.1
64221	-0.67	-0.86
64222	1.09	0.23
64223	0.39	0.38
64224	0.56	0.6
64225	0.28	0.43
64231	-0.44	-0.53
64232	-1.07	-1.59
64236	0.08	0.2
64240	-1.56	-1.59
64241	-1.07	-1.59
64283	0.3	0.32
64284	-1.56	-1.1
64285	1.17	1.19
64318	0.39	0.4
64319	1.12	1.16
64320	0.48	0.44
64321	-1.56	-1.59
64324	1.36	1.35
64327	-0.09	-0.07
64328	0.38	0.42
64332	1.34	0.41
64333	-0.87	-0.82
64342	0.64	0.66
64343	0.56	0.57
64344	-1.07	-0.98
64359	1.49	1.54
64374	0.66	0.52
64375	-0.34	-0.35
64376	0.22	0.25
64377	-0.87	-0.82
64386	-0.59	-0.62
64388	1.99	1.77
64393	1.7	1.72
64395	0.03	0.06
64397	1.69	1.67
64398	0.22	0.37
64399	-0.87	-0.91
64400	0.27	0.24
64403	-0.32	-0.26
64405	-0.82	-0.98
64407	-1.56	-1.59
64410	0.55	0.46
64411	-0.5	-0.56
64412	0.37	0.35
64418	0.58	0.63
64419	0.17	0.15
64420	-0.5	-0.47
64421	-0.3	-0.28
64422	0.33	0.43
64423	1.91	1.94
64425	0.12	0.14
64426	0.85	0.87
64428	0.26	0.22
64429	0.4	0.38
64430	0.29	0.31
64431	-0.33	-0.25
64432	0.6	0.64
64434	0.7	0.73
64446	-0.61	-0.53
64478	-0.73	-0.68
64506	0.15	0.24
64518	-1.56	-1.59
64577	-1.56	-0.65
64579	-0.75	-0.65
64581	-0.87	-0.82
64582	-0.44	-0.52
64598	0.55	0.55
64599	0.71	0.71
64600	-1.56	-1.59
64601	0.88	0.83
64641	-0.28	-0.21
64645	0.57	0.58
64651	0.78	0.56
64682	1.66	1.71
64689	0.75	0.71
64699	-1.56	-1.59
64708	0.4	0.37
64710	1.01	1.25
64711	-0.75	-1.1
64714	-1.07	-0.86
64718	0.42	0.32
64743	0.66	0.64
64744	0.52	0.53
64745	-0.06	-0.04
64746	1.09	1.07
64747	1.11	1.2
64748	0.53	0.48
64750	1.07	1.24
64753	0.24	0.33
64754	-0.05	-0.11
64755	0.52	0.4
64756	0.06	0.07
64757	-1.07	-1.1
64759	2.27	2.24
64760	0.65	0.67
64761	0.93	0.28
64763	0.72	0.75
64764	1.68	1.53
64766	0.32	0.41
64768	0.09	0.07
64769	0.15	0.13
64770	-0.3	-0.26
64771	1.41	1.43
64772	-0.2	-0.2
64773	0.22	0.19
64776	-0.25	-0.24
64777	0.51	0.47
64778	2.12	2.06
64779	0.41	0.51
64780	0.94	0.91
64781	0.41	0.35
64782	1.65	1.69
64783	0.27	0.26
64784	0.67	0.72
64785	-0.3	-0.21
64786	0.53	0.57
64787	0.02	0.19
64788	0.47	0.38
64789	0.08	0.11
64792	0.09	0.03
64793	0.53	0.45
64794	0.2	0.16
64795	0.41	0.48
64798	-0.24	-0.14
64799	-0.87	-0.98
64800	-1.56	-1.59
64801	-0.25	-0.26
64802	-0.13	-0.1
64805	-1.56	-1.59
64806	-1.56	-1.59
64834	1.4	1.44
64837	0.77	0.73
64838	0.15	0.11
64839	0.31	0.38
64840	-0.23	-0.28
64841	0.28	0.3
64843	-1.56	-0.73
64844	0.27	0.44
64847	-0.94	-0.98
64848	-0.05	0.03
64849	-0.63	-0.7
64850	-0.87	-1.1
64852	0.74	0.65
64853	0.96	0.97
64854	0.32	0.43
64855	2.61	2.55
64856	-0.4	-0.4
64857	1.43	1.5
64858	-0.08	-0.1
64859	0.32	0.24
64860	-0.27	-0.23
64863	-0.19	-0.11
64864	0.38	0.4
64866	-0.94	-0.98
64881	-0.56	-0.39
64895	-0.07	-0.02
64897	0.33	0.29
64900	0.18	0.06
64901	-0.36	-0.31
64902	-1.56	-1.59
64919	-0.16	-0.3
64921	0.14	0.18
64922	-0.94	-0.86
64924	0.59	0.65
64926	-1.07	-1.1
64927	-0.03	-0.02
64928	0.41	0.34
64943	0.86	0.9
64946	-0.42	-0.31
64949	0.53	0.56
64951	0.4	0.34
64960	0.6	0.5
64963	0.31	0.29
64965	0.25	0.28
64968	0.24	0.37
64969	0.42	0.42
64975	0.06	0.09
64976	0.26	0.23
64978	0.72	0.68
64979	0.26	0.29
64981	0.36	0.36
64983	-0.02	0.03
65003	0.36	0.32
65005	0.53	0.57
65008	-0.1	-0.03
65009	1.35	1.26
65010	-0.17	-0.2
65018	0.41	0.38
65055	-0.01	-0.17
65056	0.35	0.57
65057	0.17	0.18
65059	1.35	1.29
65061	-0.65	-0.75
65062	0.16	0.08
65065	0.36	0.76
65078	-0.34	-0.26
65080	0.11	0.09
65082	0.78	0.75
65083	1.29	1.31
65084	0.23	0.2
65094	0.08	0.06
65095	0.71	0.67
65108	1.35	1.47
65109	-0.11	-0.08
65110	0.62	0.59
65123	1.25	1.3
65124	-0.13	-0.1
65125	2.14	2.21
65217	-0.68	-0.73
65220	1.78	1.7
65244	0.52	0.47
65249	1.13	0.78
65258	-0.02	0.02
65260	-0.12	-0.08
65263	0.45	0.52
65264	1.56	1.59
65265	0.15	0.1
65266	-0.37	-0.14
65267	-0.22	-0.21
65268	-0.67	-0.67
65975	-0.75	-0.7
65977	0.53	0.59
65979	0.67	0.62
65980	0.38	0.38
65981	-0.32	-0.29
65982	-0.33	-0.31
65983	0.05	-0.03
65985	1.32	1.37
65986	-0.04	-0.07
65987	-0.59	-0.78
65989	-0.13	0.03
65990	-0.06	0.01
65991	0.22	0.27
65992	0.69	0.61
65993	0.55	0.49
65997	0.22	0.13
65998	1.28	1.14
65999	-0.14	-0.14
66000	-0.63	-0.7
66002	-1.56	-1.59
66004	0.9	0.86
66005	0.86	0.86
66008	1	0.95
66036	0.68	0.63
66037	-1.56	-1.1
78986	-1.56	-1.59
78987	0.65	0.64
78988	0.54	0.48
78989	-0.78	-0.82
78990	-0.03	-0.08
78991	0.06	0.16
78992	0.12	0.14
78994	0.76	0.76
78995	-0.22	-0.15
78997	-0.68	-0.65
78999	0.69	0.91
79000	-0.4	-0.29
79001	0.91	0.75
79003	0.33	0.42
79004	0.89	0.78
79005	0.26	0.19
79006	0.1	0.19
79007	-0.36	-0.45
79009	0.75	0.82
79012	-1.07	-1.59
79016	1.4	1.38
79017	-0.19	-0.19
79018	0.49	0.48
79019	-0.39	-0.31
79020	0	0.04
79022	0.14	0.16
79023	-0.1	-0.07
79026	2.93	3.07
79027	0.27	0.43
79031	1.02	1
79033	0.92	0.89
79034	0.41	0.45
79035	0.55	0.53
79036	0.33	0.25
79038	0.54	0.47
79039	1.58	1.62
79041	0.07	0.08
79042	1.01	1.13
79047	0.72	0.75
79048	0.44	0.37
79050	0.68	0.68
79053	0.07	0.19
79054	-1.56	-0.91
79056	-0.24	-0.29
79057	-0.13	-0.22
79058	0.6	0.62
79065	1.25	1.07
79066	0.55	0.59
79068	1.31	1.3
79070	0.57	0.6
79071	0.32	0.45
79072	-0.05	-0.05
79073	1.07	1.12
79074	0.24	0.22
79075	-0.5	-0.42
79077	0.13	0.12
79078	0.65	0.54
79080	0.77	0.8
79081	-0.12	-0.09
79083	-0.48	-0.42
79084	0.85	1.03
79085	-0.01	-0.03
79086	0.88	0.93
79087	0.41	0.3
79088	0.02	0.04
79089	0.65	0.66
79090	0.12	0.05
79091	-0.11	-0.16
79092	-0.61	-0.82
79094	-0.15	-0.07
79095	0.21	0.16
79096	0.1	0.08
79098	-0.46	-0.5
79101	-0.25	-0.04
79102	0.89	0.98
79109	0.82	0.85
79132	0.39	-0.4
79133	-0.01	-0.06
79134	0.41	0.37
79135	-0.33	-0.3
79139	1.39	1.33
79140	-0.25	-0.27
79142	1.06	1.03
79143	1.14	1.12
79144	0.24	0.28
79145	0.14	0.04
79147	0.82	0.75
79148	0.08	-0.05
79152	-1.56	-1.59
79153	-0.62	-0.55
79154	-0.02	-0.08
79155	0.06	-0.01
79156	0.85	0.85
79157	0.58	0.67
79158	1.01	0.81
79159	0.62	0.58
79161	-0.5	-0.5
79165	0.33	0.27
79169	0.13	0.16
79170	-1.56	-1.59
79171	1.52	1.45
79172	-0.18	-0.19
79173	-0.52	-0.53
79174	1.46	1.23
79176	-0.07	-0.1
79178	0.11	0.05
79180	0.79	0.71
79183	0.75	0.76
79184	-0.11	0
79187	-0.03	-0.06
79188	1.53	1.55
79190	-1.56	-1.59
79191	-0.02	0.06
79192	0.66	0.3
79228	0.14	0.19
79258	-0.94	-0.64
79269	0.38	0.39
79290	-1.56	-1.59
79295	-1.56	-1.59
79310	-1.56	-1.59
79317	-1.56	-1.59
79324	-1.56	-1.59
79339	-1.56	-1.59
79345	-1.56	-1.59
79363	-0.47	-0.45
79364	0.3	0.31
79369	-0.56	-0.65
79370	-1.56	-1.59
79411	-0.17	-0.19
79412	-0.82	-0.82
79414	0.39	0.39
79441	-0.36	-0.19
79442	-0.78	-0.78
79443	1.13	1.07
79444	-1.56	-0.98
79446	-0.18	-0.24
79447	-0.38	-0.28
79473	-1.56	-1.59
79541	-1.56	-1.59
79544	-1.56	-1.59
79570	0.84	0.95
79571	0.55	0.41
79572	1.2	1.3
79573	0.82	0.8
79574	-0.41	-0.4
79575	0.9	0.85
79576	0.13	0.13
79577	0.34	0.51
79581	0.32	0.31
79582	-0.87	-0.78
79583	0.04	0.07
79586	1.69	1.88
79587	0.19	0.22
79589	-0.09	-0.02
79590	0.6	0.54
79594	0.59	0.53
79595	1.04	1.03
79596	0.03	0.11
79598	-0.13	-0.08
79600	0.35	0.19
79602	0.91	0.82
79603	0.13	0.1
79605	-0.58	-0.56
79607	0.02	0.04
79608	-0.6	-0.47
79609	-0.1	-0.11
79611	-0.94	-0.65
79612	-0.11	-0.06
79613	0.18	0.17
79618	0.51	0.5
79621	-0.17	-0.14
79622	-0.09	-0.08
79623	-0.23	-0.16
79624	0.13	0.11
79625	-0.07	0.09
79626	-0.68	-0.68
79627	-0.29	-0.16
79628	-0.63	-0.51
79629	0.16	0.22
79630	-0.26	-0.28
79631	0.34	0.36
79632	-0.58	-0.52
79633	1.84	1.83
79634	-0.01	0.02
79635	-1.56	-1.59
79637	-0.1	-0.15
79639	-0.16	-0.16
79641	0.02	-0.01
79642	-0.07	-0.09
79643	0.45	0.5
79644	0.23	0.18
79645	-1.56	-1.1
79646	0.64	0.76
79647	0.68	0.76
79648	0.08	0.19
79650	0.39	0.33
79651	0.66	0.25
79652	-0.5	-0.5
79654	0.54	0.5
79656	-0.56	-0.54
79657	0.08	0.16
79658	0.43	0.57
79659	-0.13	-0.15
79660	0.24	-0.21
79661	-0.12	-0.19
79663	0.17	0.16
79664	-0.1	-0.05
79665	0.5	0.46
79666	-0.11	-0.09
79668	0.43	0.35
79669	-1.56	-1.59
79671	0.02	-0.01
79672	-0.15	-0.09
79673	-0.2	-0.04
79674	-0.87	-0.6
79675	-0.12	-0.04
79676	0.08	0.1
79677	0.43	0.83
79679	-1.56	-0.82
79682	-0.46	-0.39
79683	-0.28	-0.24
79685	0.14	0.13
79689	-0.25	-0.52
79690	-0.2	-0.22
79692	-0.08	0.09
79693	0.3	0.27
79694	0.17	0.52
79695	-0.48	-0.48
79696	-0.46	-0.43
79698	-1.56	-1.59
79699	0.77	0.84
79701	-0.22	-0.27
79703	-0.73	-0.78
79705	1.29	1.47
79706	0.22	0.22
79707	0.92	0.95
79709	1.89	1.8
79710	0.1	0.13
79711	1.87	1.84
79712	-0.29	-0.33
79713	-0.6	-1.1
79714	-0.13	-0.11
79716	0.96	0.95
79717	-0.01	-0.06
79718	0.17	0.27
79719	0.49	0.51
79720	0.38	0.39
79722	-0.6	-0.59
79723	-0.41	-0.34
79724	0.45	0.45
79726	0.4	0.38
79727	-1.56	-1.59
79728	-0.4	-0.34
79729	-0.36	-0.35
79730	-0.5	-0.48
79731	-0.18	-0.16
79733	-0.17	-0.1
79734	1.34	1.34
79735	0.73	0.75
79736	-0.21	-0.21
79738	-0.4	-0.42
79739	-0.01	0.01
79740	-1.56	-1.59
79741	-0.94	-0.82
79742	-1.56	-1.59
79745	-0.37	-0.36
79746	-0.59	-0.58
79747	-1.56	-0.98
79748	-0.57	-0.58
79751	1.01	0.87
79752	-0.24	-0.22
79753	0.31	0.27
79754	-0.11	-0.09
79755	-0.68	-0.7
79759	0.36	0.36
79760	0.76	0.88
79762	-0.82	-0.75
79763	0.19	0.09
79767	-0.43	-0.41
79768	-0.07	0.08
79770	0.53	0.65
79772	-0.54	-0.53
79774	-0.41	-0.41
79776	1.04	1.06
79777	0	-0.09
79778	1.05	0.59
79780	-0.34	-0.2
79781	-1.07	-1.59
79783	-0.61	-0.59
79784	-0.71	-0.67
79785	-1.56	-1.59
79786	-0.12	-0.13
79788	-0.25	-0.07
79789	-0.18	-0.29
79791	0.39	0.33
79792	0.05	-0.14
79794	0.5	0.51
79796	0.48	0.41
79797	0.22	0.2
79798	0.8	0.77
79799	-1.56	-1.59
79800	-0.26	-0.28
79801	-0.35	-0.17
79802	-0.73	-0.65
79803	0.2	0.18
79805	0.24	0.34
79807	0.18	0.2
79809	0.22	0.25
79810	0.14	0.16
79811	0.62	0.79
79812	-0.82	-0.86
79813	0.89	0.94
79814	-1.56	-1.59
79815	-0.5	-0.46
79816	-0.17	-0.18
79817	-0.52	-0.5
79819	-0.46	-0.44
79820	-1.56	-1.59
79822	0.34	0.19
79823	-0.4	-0.46
79825	-0.87	-0.98
79827	0.96	0.44
79828	-0.17	-0.22
79829	0.45	0.5
79830	-0.04	0.05
79831	-0.16	-0.18
79832	0.47	0.72
79833	-0.26	-0.2
79834	2.01	2.06
79836	-0.6	-0.65
79837	0.89	0.9
79838	-0.94	-1.1
79840	-0.34	-0.37
79841	-0.37	-0.36
79842	-0.29	-0.28
79843	-1.56	-1.1
79844	-1.56	-1.59
79845	-0.07	-0.14
79846	-0.31	-0.43
79848	-0.02	0.04
79849	-0.94	-0.86
79850	0.25	0.2
79852	-0.62	-0.62
79853	-1.07	-1.59
79856	-0.53	-0.48
79858	-0.58	-0.68
79861	-1.56	-0.82
79862	-0.46	-0.4
79863	0.43	0.5
79864	-1.56	-1.59
79865	-1.07	-0.98
79866	-0.15	-0.08
79869	0.74	0.75
79870	-0.67	-0.56
79871	0.05	0.05
79872	0.11	0.14
79873	0.12	0.04
79874	0.36	0.35
79875	-0.5	-0.42
79876	0.77	0.74
79877	1.12	0.98
79879	0.21	0.18
79882	0.9	1
79883	-0.33	-0.36
79884	-0.11	-0.12
79885	-0.14	-0.09
79886	-0.35	-0.32
79887	-1.07	-0.98
79888	0.57	0.78
79890	0.34	0.44
79892	0.76	0.8
79893	1	0.97
79894	0.17	0.23
79895	-0.37	-0.41
79896	-0.3	-0.26
79897	0.09	0.02
79898	-0.18	-0.12
79899	-0.29	-0.07
79901	-0.45	-0.41
79902	0.71	0.84
79903	0.63	0.6
79905	-0.26	-0.36
79906	-0.5	-0.43
79912	-0.08	-0.08
79913	0	-0.02
79915	-0.25	-0.08
79917	-0.94	-1.59
79918	-0.13	-0.06
79919	-1.07	-0.98
79922	0.06	0.07
79923	-0.67	-0.63
79924	-0.25	-0.42
79925	-1.56	-1.59
79927	-1.56	-1.59
79929	-0.56	-0.58
79930	-0.46	-0.44
79931	-0.43	-0.82
79932	0.74	0.67
79933	-0.56	-0.5
79937	-0.94	-1.59
79939	1.09	1.07
79944	-0.04	0.07
79947	0.79	0.7
79948	-0.2	-0.17
79949	-1.56	-1.59
79953	-0.51	-0.42
79954	0.45	0.53
79955	-0.08	-0.13
79956	0.18	0.2
79957	-0.87	-0.73
79958	-1.56	-1.1
79959	0.02	0.06
79960	0.88	1.19
79961	-0.47	-0.49
79962	-1.07	-1.1
79968	-0.24	-0.14
79969	0.04	0.11
79971	1.77	1.87
79973	0.23	0.61
79974	0.19	0.1
79977	-1.56	-1.1
79979	-0.04	0.01
79980	-0.21	-0.16
79982	0.57	0.71
79983	-1.56	-1.59
79987	2.16	1.99
79989	-0.21	-0.26
79990	0.28	0.33
79993	-0.4	-0.41
79998	-0.94	-0.7
80000	-0.27	-0.23
80003	-1.56	-0.98
80004	-0.28	-0.23
80005	1.43	1.43
80006	0.61	0.66
80007	0.16	0.11
80008	-1.56	-1.59
80010	-0.13	-0.02
80011	0.54	0.54
80012	1.18	1.21
80014	1.67	1.72
80018	0.87	0.88
80019	0.67	0.66
80020	-0.05	-0.17
80021	-0.22	-0.21
80023	-1.56	-1.59
80024	-0.05	-0.08
80025	0.39	0.49
80028	0.78	0.81
80031	-0.16	-0.25
80034	-0.87	-0.98
80036	-0.68	-0.61
80045	-0.21	-0.2
80055	-0.29	-0.17
80059	-1.56	-0.98
80063	-0.94	-0.86
80067	-0.13	-0.12
80070	-0.73	-0.86
80071	-0.51	-0.49
80095	-0.24	-0.16
80108	-0.42	-0.31
80114	0.91	0.67
80115	-0.59	-0.57
80117	-1.56	-1.59
80119	-0.43	-0.33
80122	-1.07	-0.98
80124	0.65	0.75
80125	-1.56	-1.59
80127	-0.75	-0.91
80128	0.22	0.23
80129	-0.94	-0.78
80131	-0.24	-0.33
80133	-1.07	-1.59
80135	0.19	0.22
80139	0.76	0.8
80142	0.46	0.43
80143	0.61	0.58
80144	-0.21	-0.23
80145	0.27	0.37
80146	0.38	0.48
80148	0.66	0.69
80149	1.25	0.16
80150	-0.11	-0.18
80152	0.39	0.32
80153	0.66	0.64
80155	0.74	1.15
80157	-1.56	-1.59
80164	-0.49	-0.57
80167	-0.21	-0.37
80168	-0.37	-0.27
80169	0.62	0.66
80173	-0.17	0
80176	0.96	0.62
80177	-1.07	-0.98
80179	0.4	0.45
80184	-0.33	-0.17
80185	0.13	0.11
80194	0.74	0.67
80196	0.25	0.3
80198	0.4	0.29
80199	-0.09	-0.17
80201	-1.56	-1.59
80204	0.53	0.73
80205	1.44	1.46
80206	-0.41	-0.38
80207	0.94	0.88
80208	0.68	0.73
80209	0.23	0.2
80210	0.2	0.14
80212	-0.35	-0.29
80213	0.11	0.07
80216	-0.14	-0.14
80217	1.58	1.38
80218	0.81	1.15
80219	0.42	0.56
80221	0.14	0.1
80222	0.38	0.44
80223	-0.15	-0.2
80224	-0.24	-0.27
80228	0.64	0.45
80230	0.13	0.14
80231	-0.94	-1.1
80232	1.37	1.48
80233	0.27	0.28
80235	-0.87	-0.91
80237	-0.52	-0.48
80243	-0.47	-0.31
80254	0.02	0.07
80255	0.53	0.54
80256	1.04	1.01
80258	-1.56	-1.59
80262	0.41	0.33
80263	-0.24	-0.18
80267	0.83	0.9
80270	-0.02	-0.1
80271	0.22	0.15
80273	0.81	0.84
80274	-0.19	-0.27
80279	0.73	0.62
80298	-0.37	-0.33
80301	1.42	1.38
80303	-0.78	-0.68
80305	0.98	0.9
80306	0.67	0.69
80308	0.16	0.16
80309	-0.87	-0.58
80310	-0.12	0.15
80311	-0.3	-0.27
80312	-0.35	-0.37
80313	-0.03	-0.05
80314	0.43	0.37
80315	0.32	0.32
80317	0.57	0.64
80318	-0.16	-0.1
80319	-0.53	-0.75
80320	-0.59	-0.58
80321	-0.56	-0.43
80323	-0.06	-0.04
80324	0.6	0.66
80325	0.03	-0.03
80326	-0.45	-0.46
80329	-0.51	-0.39
80331	1.55	1.52
80332	-0.34	-0.44
80333	-0.87	-0.7
80335	1.11	1.18
80336	-0.58	-0.59
80339	-0.87	-0.91
80341	-1.07	-1.59
80342	-0.94	-1.59
80344	0.47	0.36
80346	0.38	0.48
80347	0.18	0.25
80349	0.68	0.67
80351	1.48	1.56
80352	-0.56	-0.4
80380	-1.56	-1.59
80381	1.14	1.23
80700	0.82	0.84
80704	-0.61	-0.82
80705	-0.45	-0.42
