gene	GSM3123142	GSM3123143	GSM3123144	GSM3123145	GSM3123146
221143	0.69	0.75	0.14	0.02	0.3
221150	0.26	0.64	0.77	0.55	0.6
221154	1.03	1.11	1.13	1.02	0.83
221178	0.33	0.3	0.06	0.34	0.32
221184	0.09	0.21	-0.16	0.29	0.13
221188	-1.28	-0.35	-0.23	-0.6	-0.47
221191	-1.28	-1.4	-1.53	-1.78	-1.58
221223	-0.58	-0.87	-1.53	-1.78	-1.58
221264	-0.39	-0.68	-0.67	-0.73	-0.62
221294	-0.08	-0.16	-0.11	-0.1	-0.08
221303	-1.28	-1.4	-1.53	-1.78	-1.58
221322	-0.39	-0.36	-0.23	-0.22	-0.15
221336	-1.28	-0.87	-0.53	-0.72	-0.64
221357	-1.28	-1.4	-0.92	-0.83	-1.58
221391	-1.28	-1.4	-1.53	-1.35	-1.58
221393	-0.39	-0.56	-0.67	-0.45	-0.86
221395	0.13	-0.12	-0.1	-0.13	-0.21
221400	-1.28	-1.4	-1.53	-0.93	-0.91
221409	-1.28	-1.4	-1.53	-0.98	-0.82
221421	-0.08	0.25	0.08	0.07	-0.08
221424	-0.58	-0.48	-0.43	-0.49	-0.32
221443	0.66	0.91	0.56	0.42	0.93
221458	-0.69	-0.56	-0.81	-0.45	-1.1
221468	-1.28	-1.4	-1.53	-1.24	-1.58
221472	-0.34	-0.21	-0.21	-0.28	-0.09
221476	-0.58	-0.59	-0.3	-0.63	-0.43
221477	1.35	1.34	0.61	0.84	0.66
221481	-1.28	-1.4	-1.04	-1.05	-1.58
221496	0.94	1.14	0.75	0.9	0.79
221504	0.18	0.1	0.16	0	0.21
221527	-0.01	-0.16	-0.01	-0.03	-0.14
221545	0.02	0.37	0.28	0.12	0.3
221613	-0.14	-0.31	-0.67	-0.98	-0.76
221662	-1.28	-1.4	-1.53	-0.95	-0.44
221687	-1.28	-1.4	-1.53	-0.98	-1.58
221692	0.2	-0.08	-0.06	0.22	0.09
221710	0.18	0.07	-0.01	0.13	-0.03
221711	-1.28	-1.4	-1.53	-1.35	-1.58
221749	0.74	0.95	0.71	1.08	0.4
221785	-0.44	-0.51	-0.62	-0.09	-0.5
221806	-1.28	-1.4	-1.04	-1.78	-1.58
221823	-1.28	-1.4	-1.53	-1.78	-1.58
221830	0.11	0.11	0.24	0	0.53
221833	-1.28	-1.4	-1.53	-1.24	-0.98
221895	-0.44	-0.59	-0.58	-0.32	-0.51
221908	0.86	1.03	0.63	0.32	0.54
221914	-1.28	-0.48	-0.74	-0.19	-0.58
221927	-0.14	0.3	0.21	0.34	0.08
221935	0.16	-0.01	-0.2	-0.01	-0.76
221937	1.06	0.69	0.59	0.94	0.27
221938	-1.28	-0.87	-0.85	-1.78	-0.86
221955	-0.14	0.04	-0.19	0.16	-0.07
221981	-0.5	-0.68	-0.45	-0.16	-0.91
222008	-1.28	-1.4	-1.53	-1.78	-1.58
222068	1.1	1.18	0.95	1.18	1.42
222171	-0.23	-0.14	-0.3	-0.57	-0.23
222194	0.56	0.5	0.9	0.68	0.65
222223	-0.58	-0.14	-0.22	-0.12	-0.21
222229	0.85	0.86	0.94	0.52	0.79
222234	-0.08	-0.22	-0.36	-0.3	-0.3
222235	-1.28	-1.4	-1.53	-1.09	-1.1
222236	-0.11	-0.43	-0.31	-0.1	-0.39
222255	-0.34	-0.28	0.02	-0.29	-0.06
222256	-0.69	-1.4	-1.04	-1.78	-1.58
222389	-0.44	-0.39	-0.36	-0.3	-0.57
222484	-0.11	-0.05	0.04	0.09	-0.22
222487	-0.69	-0.87	-0.53	-0.57	-0.67
222537	-1.28	-1.4	-1.53	-1.78	-1.58
222545	-1.28	-1.4	-1.53	-1.78	-1.58
222546	-1.28	-1.4	-1.53	-1.78	-1.58
222553	-1.28	-1.4	-1.04	-1.24	-0.74
222584	-0.34	-0.68	-0.56	-0.4	-0.55
222611	-1.28	-1.4	-1.04	-0.89	-0.98
222642	-1.28	-0.87	-1.53	-0.87	-0.98
222643	-0.44	-0.28	-0.52	-0.2	-0.31
222658	0.9	0.95	0.74	1.13	0.71
222662	-1.28	-1.4	-1.53	-1.78	-1.58
222663	-0.17	-0.41	-0.59	0.24	-0.41
222698	-1.28	-0.87	-1.53	-0.68	-0.91
222826	-1.28	-1.4	-1.53	-0.93	-1.58
222865	-0.69	-0.53	-0.81	-1	-0.91
222894	-1.28	-1.4	-1.53	-1.78	-1.58
222950	-0.5	-0.24	-0.42	0.09	-0.44
222962	-0.69	-0.51	-0.85	-0.6	-0.37
223082	1.86	1.91	1.97	1.68	1.53
223117	-1.28	-0.63	-0.6	-0.79	-0.27
225689	-0.58	-0.39	-0.32	-0.2	-0.39
245711	0.2	0.25	0.2	-0.17	0.19
245806	-1.28	-1.4	-1.53	-1.13	-1.58
245812	0.7	0.59	1.02	0.58	0.56
245927	-1.28	-1.4	-1.53	-1.78	-1.58
245930	-1.28	-1.4	-1.53	-1.78	-0.98
245932	-1.28	-1.4	-1.53	-1.78	-1.58
245972	-0.58	-0.75	-0.29	-0.54	-0.82
245973	0.49	-0.18	0.24	-0.28	1.63
246175	0.98	1.03	1.18	1.34	0.76
246176	-1.28	-1.4	-1.53	-1.78	-1.58
246184	1.22	1.3	0.52	0.6	0.72
246213	-1.28	-0.87	-0.64	-0.75	-0.68
246243	-0.17	-0.06	-0.07	-0.14	0.14
246329	-1.28	-1.4	-0.67	-0.67	-0.58
246330	-0.69	-0.68	-0.59	-0.5	-0.74
246777	-1.28	-1.4	-1.53	-1.78	-1.58
246778	-1.28	-1.4	-0.92	-0.95	-0.91
252839	1.19	1.39	0.47	1.09	1.03
252969	-0.58	-0.35	-0.23	-0.39	-0.39
252983	-0.11	-0.23	-0.24	-0.2	-0.16
252995	-0.39	-0.56	-0.64	-0.89	-0.39
253012	-1.28	-0.87	-0.92	-0.82	-0.79
253017	-1.28	-1.4	-1.53	-1.78	-1.58
253143	0.45	0.34	0.37	0.42	0.17
253152	-1.28	-0.75	-0.85	-0.89	-0.86
253190	0.18	0.56	0.04	0.18	0.32
253260	0.31	0.12	0.54	0.33	0.55
253314	-0.69	-0.87	-1.53	-0.8	-0.86
253430	0.18	0.23	0.16	0.35	0.04
253461	1.05	0.52	0.02	0.7	0.51
253512	-0.44	-0.68	-0.74	-0.08	-0.74
253558	0.11	0.24	0.12	0.3	0.3
253559	-1.28	-1.4	-1.04	-1.35	-0.86
253635	0.45	0.43	0.41	0.19	0.29
253714	0.47	0.76	0.67	0.62	0.93
253738	-1.28	-0.68	-0.58	-0.66	-0.68
253769	-1.28	-1.4	-1.53	-0.93	-1.58
253782	-1.28	-0.33	-0.28	-0.25	-0.34
253827	0.98	0.44	0.92	0.39	0.51
253832	1.41	1.22	1.77	1.14	1.07
253943	1.2	0.97	1.75	1.36	1.61
253959	0.2	-0.01	0.67	0.32	0.24
253980	-0.3	-0.08	-0.19	-0.14	-0.16
254042	-0.2	-0.27	0	-0.34	0.08
254048	0.69	0.38	0.6	0.48	0.56
254050	-1.28	-1.4	-1.04	-1.78	-1.58
254065	0.28	0.09	0.43	0.37	0.16
254122	-1.28	-0.56	-0.43	-0.48	-0.56
254170	0.26	0.04	0.06	0.04	0.03
254173	-0.5	-0.32	-0.4	-0.32	-0.43
254187	-1.28	-1.4	-1.53	-1.78	-0.91
254225	0.02	-0.2	-0.13	0.19	0.09
254240	-0.26	-0.68	-0.52	-0.51	-0.51
254251	0.35	0.16	0.49	0.34	-0.13
254263	0.04	0.16	0.23	-0.13	-0.13
254268	-1.28	-1.4	-0.92	-0.86	-1.58
254295	-0.26	-0.29	-0.19	-0.29	-0.19
254359	-0.34	-0.24	-0.18	-0.15	-0.28
254394	-0.2	-0.19	-0.18	-0.1	-0.03
254427	1.35	1.02	0.57	0.73	0.29
254428	0.62	0.37	0.35	0.74	0.96
254439	-1.28	-1.4	-1.53	-1.24	-1.58
254528	-1.28	-1.4	-1.53	-1.78	-1.58
254531	0.16	0.4	0.23	0.39	0.13
254552	-0.04	0.35	-0.23	-0.17	-0.15
254773	-1.28	-1.4	-1.53	-1.78	-1.58
254783	-1.28	-1.4	-1.53	-1.78	-1.58
254786	-1.28	-1.4	-1.53	-1.78	-1.58
254827	0.33	-0.34	-0.27	-0.18	-0.17
254863	1.92	1.77	1.41	0.45	1.56
254879	-1.28	-1.4	-1.53	-1.78	-1.58
254887	-0.58	-1.4	-1.53	-0.67	-1.1
254950	-1.28	-1.4	-1.53	-1.78	-1.58
254956	-1.28	-0.63	-0.92	-0.84	-1.1
255022	-1.28	-1.4	-1.53	-1.24	-1.58
255027	-0.5	-0.25	-0.33	-0.32	-0.27
255043	-0.58	-0.56	-0.48	-0.49	-0.4
255104	0.26	0.59	0.4	0.45	0.28
255189	-1.28	-1.4	-0.92	-1.13	-0.35
255220	-1.28	-1.4	-1.53	-1.78	-1.58
255231	-0.69	-0.63	-0.81	-0.86	-0.76
255239	-0.14	-0.38	-0.92	-0.39	-0.91
255252	-0.2	-0.14	-0.17	-0.12	-0.08
255275	-1.28	-1.4	-1.53	-1.24	-1.1
255324	-0.44	-0.28	0.69	-0.48	-0.51
255349	-1.28	-1.4	-1.53	-1.35	-1.58
255374	-0.3	-0.34	-0.5	-0.34	-0.38
255394	0.02	-0.24	0.1	0.16	0.24
255426	-1.28	-1.4	-0.92	-1	-0.98
255488	0.54	0.17	-0.27	0.46	-0.17
255520	0.28	0.01	-0.1	0.2	0.07
255626	-1.28	-1.4	-1.53	-1.78	-1.58
255631	-1.28	-0.87	-0.71	-0.76	-1.1
255725	-1.28	-1.4	-1.53	-1.78	-1.58
255738	-1.28	-1.4	-1.53	-1.03	-1.58
255743	0.07	0.36	0.25	0.39	0.29
255758	0.56	0.54	0.42	0.2	0.16
255762	-1.28	-0.68	-0.62	-0.83	-0.64
255783	0.37	0.33	0.11	0.17	0.33
255798	-0.69	-0.68	-0.92	-0.82	-0.82
255809	-0.5	-0.31	-0.3	-0.35	-0.45
255877	-0.44	-0.31	-0.27	-0.2	-0.41
255919	0.74	0.89	1.25	1.02	0.96
255928	-1.28	-1.4	-1.53	-1.03	-0.91
255967	0.89	0.9	1.51	1.06	1.03
256006	-1.28	-1.4	-1.53	-1.78	-1.58
256076	-1.28	-1.4	-1.53	-1.13	-1.58
256126	1.25	1.15	1.07	0.86	0.84
256130	-1.28	-1.4	-1.53	-1.24	-1.58
256144	-1.28	-1.4	-1.53	-1.78	-1.58
256158	-0.3	-0.56	-0.53	-0.55	-0.27
256281	0.6	0.75	0.05	0.13	0.12
256297	-1.28	-1.4	-1.53	-1.78	-1.58
256302	0.11	0.35	0.07	0.57	0.01
256309	-1.28	-1.4	-1.53	-1.35	-1.58
256329	-1.28	-0.43	-0.24	-0.34	-0.32
256356	-0.17	-0.34	-0.38	-0.15	-0.18
256364	0.24	0.65	1.15	0.91	0.22
256380	-0.5	-0.35	0.06	-0.14	0.91
256394	-0.34	-1.4	-0.51	-0.82	-0.98
256435	-1.28	-0.87	-0.59	-0.58	-0.57
256471	-1.28	-0.46	-0.38	-0.27	-0.21
256472	-0.14	-0.01	-0.17	-0.51	-0.41
256536	-1.28	-1.4	-1.53	-1.78	-1.58
256586	-0.39	-0.03	0.27	-0.29	0.46
256646	-1.28	-0.75	-1.53	-1.24	-0.91
256691	-1.28	-0.59	-0.3	-0.48	-0.7
256710	-1.28	-1.4	-1.53	-1.78	-1.58
256714	-0.39	-0.3	-0.48	-0.47	-0.24
256764	-1.28	-0.87	-1.53	-0.87	-0.91
256933	-1.28	-0.63	-0.58	-0.65	-0.52
256949	-0.04	-0.18	-0.1	-0.07	-0.28
256957	-1.28	-1.4	-1.04	-1.03	-0.91
256979	-1.28	-0.87	-1.53	-1.24	-1.1
256987	1.84	1.35	1.5	2.19	0.56
257019	-1.28	-1.4	-1.53	-1.24	-1.1
257062	-1.28	-0.56	-0.5	-0.52	-0.72
257068	-0.69	-0.59	-0.51	-0.54	-0.76
257106	-0.3	-0.28	-0.06	-0.11	-0.32
257144	-1.28	-1.4	-1.53	-1.17	-1.58
257160	0.13	0.13	0.15	0.02	0.21
257169	-1.28	-0.75	-0.74	-0.75	-0.98
257177	-0.58	-0.38	-0.65	-0.35	-0.51
257194	-1.28	-1.4	-1.04	-1.03	-1.58
257202	-1.28	-1.4	-1.53	-1.78	-1.58
257218	-0.08	-0.09	0.23	0.12	0.3
257236	-0.5	-0.36	-0.65	-0.21	-0.63
257240	-0.69	-1.4	-1.04	-0.76	-1.58
257313	-1.28	-1.4	-1.53	-1.78	-1.58
257364	0.74	0.37	0.01	0.47	0.07
257397	-0.06	-0.05	0.34	0.38	0.04
257407	-1.28	-0.87	-1.04	-1.24	-1.1
257415	0.49	0.63	0.88	0.57	0.67
257629	-0.69	-1.4	-1.53	-1.09	-1.1
258010	-0.58	-0.45	-0.59	-0.23	-0.37
259173	0.13	0.25	0.65	0.82	0.13
259215	-1.28	-1.4	-1.53	-1.78	-1.58
259217	-1.28	-0.75	-0.6	-0.68	-0.79
259230	0.09	0.25	0.4	0.47	-0.13
259232	-1.28	-1.4	-0.85	-1.03	-1.58
259236	-0.44	-0.56	-0.47	-0.54	-0.62
259240	-1.28	-1.4	-1.53	-1.78	-1.58
259249	-1.28	-1.4	-1.53	-1.78	-1.58
259266	0.56	0.42	0.84	0.66	0.84
259282	0.58	0.48	0.53	0.67	0.33
259285	-1.28	-1.4	-1.53	-1.78	-1.58
259286	-1.28	-1.4	-1.53	-1.78	-1.58
259287	-1.28	-1.4	-1.53	-1.78	-1.58
259290	-1.28	-1.4	-1.53	-1.78	-1.58
259292	-1.28	-1.4	-1.53	-1.78	-1.58
259307	-1.28	-0.46	-0.62	-0.68	-0.52
259308	-1.28	-1.4	-1.53	-1.24	-1.58
260293	-0.58	-0.46	-0.46	-0.61	-0.52
260425	0.35	0.12	0.35	0.52	0.36
260429	-1.28	-0.87	-1.53	-0.91	-1.58
261726	0.88	0.89	0.51	0.84	0.86
261729	-0.39	-0.46	-0.26	-0.25	-0.06
261734	-0.14	-0.04	0.01	-0.05	-0.17
266553	-1.28	-1.4	-1.04	-1.78	-1.58
266629	-1.28	-1.4	-1.53	-1.24	-1.1
266722	-1.28	-1.4	-1.53	-1.78	-1.58
266727	-0.69	-0.59	-0.53	-0.65	-0.72
266743	-1.28	-1.4	-1.04	-0.89	-1.1
266812	-1.28	-1.4	-1.53	-0.93	-1.1
266977	-1.28	-1.4	-1.53	-1.35	-0.76
282617	-1.28	-1.4	-1.53	-1.35	-1.58
282679	-0.69	-0.59	-0.81	-0.68	-0.68
282770	-1.28	-1.4	-1.53	-1.78	-1.58
282775	-1.28	-1.4	-1.53	-1.78	-1.58
282809	0.07	0.14	0.21	0.15	0.42
282966	-1.28	-1.4	-1.53	-1.78	-1.58
282969	0.94	1.02	0.42	0.59	0.89
282973	-1.28	-1.4	-1.53	-1.78	-1.58
282974	-1.28	-0.56	-0.85	-0.82	-0.79
282991	0.5	0.96	0.72	0.28	0.79
282996	-1.28	-0.87	-0.71	-0.9	-0.67
283078	-1.28	-0.87	-0.85	-0.9	-0.55
283092	-1.28	-1.4	-1.53	-1.78	-1.58
283093	-1.28	-1.4	-1.53	-1.78	-1.58
283130	-0.44	-0.31	-0.23	-0.28	-0.4
283149	1.04	0.64	0.23	0.73	0.42
283150	-1.28	-0.68	-1.04	-0.87	-0.7
283152	-1.28	-0.68	-1.04	-0.96	-1.58
283159	-1.28	-1.4	-1.53	-1.78	-1.58
283160	-1.28	-1.4	-1.53	-1.78	-1.58
283162	-1.28	-1.4	-1.53	-1.78	-1.58
283189	-1.28	-1.4	-1.53	-1.78	-1.58
283208	-1.28	-0.75	-0.58	-0.55	-0.55
283209	-0.01	0.02	0.04	-0.04	0.15
283212	-1.28	-1.4	-1.04	-0.9	-0.91
283219	-1.28	-0.68	-0.54	-0.4	-0.59
283229	1.08	0.96	0.47	0.66	1.7
283232	-0.06	0.08	0.02	-0.05	0.26
283234	0.35	0.21	0.11	-0.26	-0.25
283237	0.33	0.45	0.73	0.58	0.23
283238	-1.28	-1.4	-1.53	-1	-0.86
283248	-0.23	0.16	-0.1	-0.13	-0.2
283254	-0.14	-0.19	-0.27	-0.31	-0.15
283297	-1.28	-1.4	-1.53	-1.78	-1.58
283298	-1.28	-1.4	-1.04	-0.87	-1.58
283310	-1.28	-1.4	-1.53	-1.78	-1.58
283349	0.83	0.42	0.83	0.57	1.56
283358	-0.3	-0.34	-0.62	0.04	-0.58
283365	-1.28	-1.4	-1.53	-1.78	-1.58
283373	0.26	-0.3	-0.32	0.21	-0.21
283375	-0.39	-0.75	-0.56	-0.82	-0.47
283377	-0.14	-0.12	-0.23	-0.15	-0.03
283383	-0.58	-0.87	-0.77	-0.53	-0.86
283385	-1.28	-0.87	-0.69	-0.54	-0.37
283417	-1.28	-1.4	-1.53	-1.78	-1.58
283420	-1.28	-1.4	-0.81	-1.05	-0.86
283431	0.24	0.02	0.42	0.24	0.28
283446	0.28	0.68	-0.24	-0.52	-0.53
283455	-1.28	-0.68	-0.81	-0.68	-0.74
283459	-0.11	0.27	-0.03	0.29	0.11
283464	0.41	0.31	0.58	0.32	0.5
283471	-1.28	-1.4	-1.53	-1.78	-1.58
283489	0.33	0.3	0.18	0.61	0.54
283514	-1.28	-1.4	-1.53	-1.78	-1.58
283518	-1.28	-1.4	-0.64	-0.75	-0.68
283537	-0.58	-0.53	-0.65	-0.53	-0.08
283554	-0.39	-0.75	-0.43	-0.41	-0.51
283571	-0.58	-0.53	-0.5	-0.4	-0.49
283576	-1.28	-1.4	-1.53	-1.78	-1.58
283578	-0.14	-0.12	-0.02	-0.02	-0.12
283600	-0.69	-0.53	-0.55	-0.52	-0.27
283629	-1.28	-0.56	-0.45	-0.39	-0.61
283638	1.32	0.91	0.98	1.71	0.44
283652	-1.28	-0.68	-0.53	-0.65	-0.5
283659	-0.44	-0.51	-0.55	-0.51	-0.74
283677	0.31	0.47	-0.26	-0.08	-0.08
283726	-1.28	-0.59	-0.56	-0.51	-0.38
283742	0.78	0.92	0.92	0.41	0.93
283748	-1.28	-1.4	-1.53	-1.78	-1.58
283848	-1.28	-1.4	-1.53	-1.78	-1.58
283849	-0.44	-0.75	-0.53	-0.52	-0.43
283869	-0.44	-0.46	-0.25	-0.81	0.52
283870	-0.39	-0.46	-0.59	-0.72	-0.24
283871	1.36	1.46	1.11	0.62	1.45
283897	-0.26	0.1	-0.01	0.12	-0.47
283899	0.81	0.92	0.58	0.67	0.96
283927	-0.34	-0.18	-0.44	-0.24	-0.17
283948	-1.28	-1.4	-1.53	-1.03	-1.58
283951	0.69	0.79	0.76	0.15	0.82
283953	-1.28	-1.4	-1.53	-1.78	-1.1
283985	-0.2	-0.27	-0.38	-0.3	-0.21
283987	0.58	0.92	0.5	0.89	0.55
283989	0.16	0.26	0.22	0.17	0.43
283991	2.03	2.07	1.76	1.77	2.03
283999	-1.28	-1.4	-1.53	-1.78	-1.58
284001	-0.17	-0.3	-0.22	-0.17	-0.28
284004	0.74	0.67	0.53	0.83	0.55
284013	-1.28	-1.4	-1.53	-1.24	-1.58
284018	-0.69	-0.63	-0.69	-0.6	-0.64
284040	-0.69	-1.4	-1.04	-0.98	-1.58
284058	0.55	0.45	0.63	0.77	0.7
284069	0.6	0.61	0.33	0.57	0.1
284071	-1.28	-1.4	-1.53	-0.87	-0.86
284076	-1.28	-1.4	-1.53	-1	-1.58
284086	-0.01	0.04	-0.06	0.17	-0.11
284098	-0.44	-0.28	-0.31	-0.23	-0.21
284099	-1.28	-1.4	-1.53	-1.35	-1.58
284106	0.45	0.7	0.42	0	0.44
284110	-1.28	-1.4	-0.92	-0.83	-1.58
284111	-1.28	-1.4	-1.53	-1.24	-1.58
284114	0.49	0.13	-0.14	0.05	-0.04
284129	-0.44	-0.2	-0.38	-0.22	-0.19
284131	0.2	0.28	0.01	0.21	0.19
284161	0.56	0.16	-0.26	0.52	0.21
284194	0.18	0.43	0.76	0.9	0.95
284207	0.62	0.62	0.27	0.15	0.14
284217	-1.28	-1.4	-0.92	-0.75	-0.91
284252	0.89	1.16	1.1	1.04	1.13
284266	-1.28	-1.4	-1.04	-1.17	-1.58
284273	0.22	0.4	0.49	0.63	0.85
284297	-0.69	-0.75	-0.58	-0.42	-0.7
284307	-1.28	-0.41	-0.54	-0.37	-0.26
284325	-0.04	0.02	0.06	-0.01	0.12
284338	-1.28	-1.4	-1.53	-1.24	-1.58
284339	-1.28	-1.4	-1.53	-1.35	-0.82
284340	-0.39	-0.28	-0.64	-0.24	-0.79
284346	0.2	-0.28	-0.36	-0.37	0.14
284348	-0.5	-0.68	-0.77	-0.91	-0.91
284352	1	0.91	1.15	1.15	1.07
284353	-0.5	-0.75	-0.92	-0.77	-0.45
284358	-0.58	-0.75	-0.56	-0.25	-0.7
284359	-1.28	-0.75	-0.62	-0.67	-0.74
284361	1.48	1.48	0.74	1.24	1.47
284366	-1.28	-0.68	-0.59	-0.64	-0.64
284382	-0.69	-1.4	-1.53	-1.03	-0.86
284383	-1.28	-1.4	-1.53	-1.78	-1.58
284403	-0.3	-0.23	-0.04	0.02	-0.04
284406	-0.5	-0.43	-0.32	-0.42	-0.16
284417	-1.28	-1.4	-1.53	-0.85	-1.58
284418	-1.28	-1.4	-1.53	-1.78	-1.58
284422	-0.39	-0.56	-0.45	-0.56	-0.53
284427	-1.28	-0.68	-1.04	-1.03	-0.52
284428	-1.28	-1.4	-1.53	-1.24	-1.58
284434	-1.28	-1.4	-1.53	-0.89	-1.1
284439	-0.58	-0.36	-0.25	-0.12	-0.4
284451	-1.28	-1.4	-1.53	-1.78	-1.58
284467	-0.69	-0.87	-0.85	-0.85	-0.98
284485	-0.69	-1.4	-0.65	-0.82	-0.52
284486	-1.28	-1.4	-0.74	-1.09	-0.51
284521	-1.28	-1.4	-1.53	-1.78	-1.58
284541	-1.28	-1.4	-1.53	-1.35	-1.58
284546	-1.28	-1.4	-1.53	-1.35	-1.58
284611	0.41	0.46	0.81	0.59	0.34
284612	-0.69	-1.4	-1.53	-0.86	-0.91
284613	-0.04	-0.12	-0.12	0.06	-0.19
284615	-1.28	-1.4	-1.04	-0.71	-0.76
284654	-0.26	-0.46	-0.42	-0.69	-0.68
284656	-1.28	-0.87	-1.04	-1.17	-1.1
284695	0.69	0.52	0.98	0.45	0.53
284697	-1.28	-0.63	-1.04	-0.95	-1.1
284716	-1.28	-0.36	-1.04	-1.03	-1.1
284723	-1.28	-1.4	-1.53	-1.17	-0.91
284904	-0.69	-1.4	-0.81	-0.95	-0.53
284948	-1.28	-1.4	-1.04	-1.05	-1.1
284992	-1.28	-0.87	-0.92	-1.09	-0.79
284996	1.08	1.11	0.89	0.41	1.17
285025	0.44	0	0.37	0.37	0.12
285126	-1.28	-1.4	-1.53	-1.78	-1.58
285141	-1.28	-0.43	-0.49	-0.53	-0.39
285148	0.44	0.28	0.07	0.1	0.57
285172	0.2	0.11	0.19	0.12	0.24
285175	-0.5	-0.59	-0.77	-0.46	-0.57
285180	-0.69	-0.68	-0.81	-0.66	-0.82
285193	-0.06	0.09	-0.14	-0.11	0
285195	-0.58	-0.75	-0.52	-0.5	-0.79
285203	0.09	0.13	0.44	0.56	0.31
285220	-1.28	-1.4	-1.53	-1.78	-1.58
285237	0.93	0.9	0.87	0.85	0.61
285282	0.13	0.09	-0.06	-0.05	-0.22
285313	0.16	-0.35	0.3	-0.16	-0.21
285315	-0.44	-0.63	-0.45	-0.5	-0.25
285331	-0.44	-0.21	0.31	-0.08	-0.01
285335	-1.28	-1.4	-1.53	-1.78	-1.58
285343	-0.3	-0.3	-0.27	-0.27	-0.33
285362	0.44	0.74	0.32	0.73	0.57
285367	-0.26	-0.01	-0.58	-0.17	-0.23
285368	-0.44	-0.68	-0.85	-0.79	-0.57
285381	0.76	1.24	0.9	0.46	1.04
285382	-0.2	-0.19	-0.22	-0.03	-0.3
285386	-0.34	0.35	-0.2	-0.6	-0.82
285440	-0.04	-0.03	-0.11	0.3	-0.04
285489	-0.58	-0.32	-0.28	-0.41	-0.25
285498	-1.28	-0.75	-0.74	-0.84	-0.98
285513	-1.28	-0.53	-0.49	-0.7	-1.1
285521	-0.08	0.41	0.25	0.32	0.03
285525	-1.28	-1.4	-1.04	-0.96	-1.58
285527	0.71	0.67	0.85	0.81	0.5
285555	-1.28	-1.4	-1.53	-1.35	-1.58
285556	-1.28	-1.4	-0.71	-0.61	-0.82
285588	-1.28	-1.4	-0.81	-0.85	-0.91
285590	1.06	1.24	1.21	1.72	0.38
285598	-1.28	-0.63	-0.77	-0.39	-0.52
285600	-0.44	-0.56	-0.56	-0.49	-0.52
285601	-1.28	-1.4	-1.53	-1.35	-1.58
285605	-0.39	-0.27	-0.24	-0.4	-0.17
285613	-1.28	-0.75	-0.65	-0.44	-0.58
285636	0.16	0	0.63	0.49	0.35
285641	-1.28	-1.4	-1.53	-1.78	-1.58
285659	-1.28	-1.4	-1.53	-1.78	-1.58
285671	-1.28	-1.4	-0.81	-0.67	-1.58
285676	-1.28	-0.59	-0.74	-0.58	-0.49
285704	0.02	0.09	-0.06	0.06	0.02
285753	-0.23	-0.19	-0.13	-0.19	-0.07
285755	-1.28	-0.87	-0.67	-0.39	-0.6
285761	-0.08	-0.03	0	-0.04	0.08
285782	-0.17	-0.27	-0.54	-0.26	-0.51
285800	-0.69	-0.63	-0.47	-0.54	-0.51
285848	-1.28	-0.63	-0.69	-0.8	-0.86
285855	1.42	1.48	1.19	1.04	1.59
285888	-1.28	-1.4	-1.53	-1.13	-1.58
285966	0.09	0.23	-0.2	0.2	-0.26
285971	-0.44	-0.28	-0.53	-0.25	-0.36
285973	-0.34	-0.19	0.59	0.19	-0.28
286006	-1.28	-1.4	-1.53	-1.05	-0.86
286046	-0.5	-0.59	-0.81	-0.71	-0.24
286053	0.88	0.6	0.62	0.34	0.59
286075	-0.17	0.07	-0.18	-0.11	0.1
286077	1	0.77	0.45	0.96	0.58
286097	-0.26	-0.08	0.22	-0.02	0.16
286128	-0.44	-0.26	-0.41	-0.17	-0.23
286133	0.54	0.97	0.53	0.87	0.84
286144	-0.34	-0.31	-0.58	-0.42	-0.38
286148	0.54	0.73	1	0.64	0.51
286151	-0.69	-1.4	-1.04	-0.96	-1.58
286183	-0.5	-0.87	-0.85	-0.96	-0.86
286187	-1.28	-0.87	-0.81	-1.09	-0.98
286204	-1.28	-1.4	-1.04	-1.78	-0.91
286205	-0.01	-0.2	0.44	-0.01	0.33
286207	-0.58	-0.68	-0.71	-0.59	-0.74
286256	-1.28	-1.4	-1.53	-1.78	-1.1
286262	0.11	0.3	0.49	0.42	-0.26
286319	0.07	0.17	-0.26	-0.09	-0.29
286336	-1.28	-0.59	-0.45	-0.57	-0.54
286343	0.97	1.32	1.32	0.99	-0.08
286365	-1.28	-1.4	-1.53	-1.78	-1.58
286410	0.24	0.27	0.56	0.5	0.34
286436	-1.28	-1.4	-1.53	-1.78	-1.58
286451	0.81	0.74	0.89	1.04	0.73
286514	-0.69	-1.4	-1.53	-1.78	-1.58
286676	0.65	0.52	0.63	0.92	0.14
286826	0.13	0.3	0.55	0.54	0.58
286827	1.65	1.3	1.82	1.59	1.64
287015	-0.69	-1.4	-1.53	-1.78	-1.58
317649	0.02	0.11	-0.14	0.21	-0.08
317662	0.04	0.11	0.54	0.31	0.22
317671	-0.17	-0.19	-0.11	-0.25	-0.11
317701	-1.28	-1.4	-1.53	-1.78	-1.58
317703	-1.28	-1.4	-1.53	-1.78	-1.58
317719	-1.28	-0.63	-0.85	-0.93	-0.7
317761	-1.28	-0.87	-1.53	-1.13	-1.58
317762	-0.39	-0.48	-1.04	-0.5	-0.82
317772	-1.28	-1.4	-1.53	-1.78	-1.1
317781	0.18	0.35	0.02	0.19	0.18
